"","yw","Mode","ORegionDAT","DRegionDAT","approx_cost","sanitized_cost","prcp","tavg","tmax","tmin","diesel_price","deaths","pandemic","volume","new_deaths","tmax_lag_12","tmax_lag_8","tmax_lag_4","tmax_lag_2","prcp_lag_12","prcp_lag_8","prcp_lag_4","prcp_lag_2"
"447","2021 W03","R","CA_FRS","MA_BOS",2.276462144,2.276462144,0.053157895,51.42857143,62.28571429,41.85714286,2.696,2751123,1,0,155115,61.7261904766668,59.5357142875,60.0357142875,63.071428575,0.0279721263333332,0.0334991648749998,0.02422592925,0.0266682329999988
"448","2021 W04","R","CA_FRS","MA_BOS",2.157788828,2.157788828,0.474655172,47.42857143,55.28571429,40.57142857,2.716,2904406,1,0,153283,60.4404761916667,58.1607142875,59.6785714324997,58.7857142899993,0.06651481925,0.0928310613750001,0.1331090205,0.2639065335
"449","2021 W05","R","CA_FRS","MA_BOS",2.197734875,2.197734875,0.000181818,53.28571429,65.42857143,43.42857143,2.738,3056320,1,0,151914,60.6190476200003,58.7321428587502,61.7142857175004,60.3571428600007,0.0656381579166666,0.0832473071249997,0.132043363999999,0.237418495
"450","2021 W06","R","CA_FRS","MA_BOS",2.417970146,NA,0.046666667,54.85714286,63.71428571,46.42857143,2.801,3205657,1,0,149337,60.3690476200003,59.8571428587502,61.6785714300004,64.5714285700014,0.0657914146666666,0.080524606,0.143665388,0.0234242424999991
"451","2021 W07","R","CA_FRS","MA_BOS",2.638205418,2.638205418,0,52,62.57142857,41.85714286,2.876,3347194,1,0,141537,60.273809525,60.89285714375,61.75,63.1428571399993,0.0657914146666666,0.07730092175,0.13037591425,0.0233333335000001
"452","2021 W08","R","CA_FRS","MA_BOS",2.767553401,2.767553401,0,54.14285714,68,41.57142857,2.973,3444817,1,0,97623,60.4166666675004,62.3035714300004,64.9285714275011,65.2857142850007,0.0657914146666666,0.0724105708749998,0.0117121212499995,0
"453","2021 W09","R","CA_FRS","MA_BOS",2.629770226,2.629770226,0,56.57142857,69.85714286,43.85714286,3.072,3543641,1,0,98824,61.1666666674998,63.8750000012496,66.0357142849989,68.9285714299986,0.0593870936666665,0.0718550153749997,0.0116666667500001,0
"454","2021 W10","R","CA_FRS","MA_BOS",2.621169362,NA,0.070175439,51.71428571,61.14285714,42.85714286,3.143,3624463,1,0,80822,61.7023809533336,63.5357142862504,65.3928571425004,65.5,0.0595310239166666,0.0806046238749998,0.0175438597499999,0.0350877194999999
"455","2021 W11","R","CA_FRS","MA_BOS",2.612568499,NA,0.128545455,53.28571429,62.57142857,44.85714286,3.191,3685128,1,0,60665,62.3928571433335,63.5714285712502,65.3928571425004,61.8571428550022,0.0680940223333334,0.0900280688750001,0.0496802235000002,0.0993604470000005
"456","2021 W12","R","CA_FRS","MA_BOS",2.603967635,2.603967635,0,58,71.42857143,46.14285714,3.194,3736457,1,0,51329,63.6190476200003,65.5892857137505,66.25,67,0.0648337884166666,0.0306961723749999,0.0496802235000002,0.0642727275000006
"457","2021 W13","R","CA_FRS","MA_BOS",2.762593564,2.762593564,0,66.42857143,81.85714286,51,3.161,3786415,1,0,49958,65.6666666674998,67.6428571424995,69.25,76.6428571449978,0.0644634180833332,0.0306734451250001,0.0496802235000002,0
"458","2021 W14","R","CA_FRS","MA_BOS",2.793619493,2.793619493,0,63.71428571,77.71428571,50,3.144,3854938,1,0,68523,66.821428571667,69.3928571425004,73.3928571425004,79.7857142850007,0.0644485371666666,0.0248401117500001,0.0321363637500003,0
"459","2021 W15","R","CA_FRS","MA_BOS",2.731845422,2.731845422,0,66,79.28571429,52,3.129,3897418,1,0,42480,68.2380952383331,71.4821428574996,77.5714285724989,78.5,0.0600187125833334,0.0248401117500001,0,0
"460","2021 W16","R","CA_FRS","MA_BOS",2.815071351,2.815071351,0.003333333,66.28571429,78.85714286,53,3.124,3932871,1,0,35453,70.2023809525005,72.8392857150002,79.4285714300004,79.071428575,0.0207418926666666,0.0252567783750002,0.000833333250000123,0.00166666650000025
"461","2021 W17","R","CA_FRS","MA_BOS",2.85769728,2.85769728,0.028666667,67.85714286,83,54.28571429,3.124,3966422,1,0,33551,71.6666666666667,74.4821428575005,79.7142857150011,80.9285714300022,0.0231156300833334,0.0288401117500001,0.00800000000000001,0.016
"462","2021 W18","R","CA_FRS","MA_BOS",3.085923209,3.085923209,0,74.71428571,88.85714286,60.71428571,3.142,3999137,1,0,32715,73.7619047625,77.9464285724998,82.5000000024993,85.9285714299986,0.0192267411666667,0.0200681818750001,0.00800000000000001,0.0143333334999998
"463","2021 W19","R","CA_FRS","MA_BOS",3.041549138,3.041549138,0,75.42857143,90.28571429,60,3.186,4031277,1,0,32140,76.0714285725001,81.4107142875,85.2500000025011,89.571428575,0.0192267411666667,0.004,0.00800000000000001,0
"464","2021 W20","R","CA_FRS","MA_BOS",3.147975067,3.147975067,0,67.28571429,80,54.42857143,3.249,4060263,1,0,28986,77.0714285725001,82.4821428587502,85.5357142875,85.1428571450015,0.0192267411666667,0.004,0.00716666674999988,0
"465","2021 W21","R","CA_FRS","MA_BOS",3.231200996,3.231200996,0,75.14285714,90.14285714,60.42857143,3.253,4088545,1,0,28282,78.7619047625,83.51785714375,87.3214285724989,85.0714285699978,0.0192267411666667,0.004,0,0
"466","2021 W22","R","CA_FRS","MA_BOS",3.215826925,3.215826925,0,86.42857143,100.8571429,70.85714286,3.255,4115174,1,0,26629,82.0714285758331,86.4107142924995,90.3214285824997,95.500000019998,0.0133787879166668,0.004,0,0
"467","2021 W23","R","CA_FRS","MA_BOS",3.235252853,3.235252853,0,71.28571429,84.28571429,58.85714286,3.274,4136068,1,0,20894,83.8809523858333,87.0357142925004,88.8214285824997,92.5714285950016,0.00266666666666667,0.004,0,0
"468","2021 W24","R","CA_FRS","MA_BOS",3.237278782,3.237278782,0,86.28571429,100.8571429,71,3.286,4154684,1,0,18616,86.3333333416667,89.7857142974999,94.0357143074998,92.5714285950016,0.00266666666666667,0.00358333337499994,0,0
"469","2021 W25","R","CA_FRS","MA_BOS",3.175504711,3.175504711,0,84,98.57142857,69,3.287,4170131,1,0,15447,87.7261904841671,91.7321428687501,96.1428571650013,99.7142857350009,0.00266666666666667,0,0,0
"470","2021 W26","R","CA_FRS","MA_BOS",3.33993064,3.33993064,0,87.57142857,101.7142857,73.14285714,3.3,4184774,1,0,14643,89.7261904833334,93.3392857237504,96.3571428650012,100.142857135001,0.00266666666666667,0,0,0
"471","2017 W01","V","CA_FRS","IL_CHI",NA,NA,0.308793103,49.42857143,56.85714286,42.71428571,2.586,0,0,17.3320888,0,87.8571428641668,89.1607142949997,89.5000000074997,79.2857142799985,0.0283994252499999,0.0385991378749999,0.0771982757499998,0.1543965515
"472","2017 W02","V","CA_FRS","IL_CHI",1.114482312,1.114482312,0.35734375,49.85714286,53.14285714,45.42857143,2.597,0,0,19.02734352,0,85.7142857208334,85.8035714375001,77.5714285675003,55,0.0579002933333334,0.0832671066250001,0.16653421325,0.333068426500001
"473","2017 W03","V","CA_FRS","IL_CHI",1.138596146,1.138596146,0.238032787,47.71428571,54.85714286,40.71428571,2.585,0,0,26.35338301,0,83.3690476258331,81.3928571525003,66.6428571399993,54,0.0753474699999999,0.113021205,0.22604241,0.2976882685
"474","2017 W04","V","CA_FRS","IL_CHI",1.134180051,1.134180051,0.078070175,44.71428571,55.85714286,34.42857143,2.569,0,0,17.88042906,0,80.6190476258331,75.7678571474999,55.1785714299986,55.3571428599971,0.0818533179166667,0.122779976875,0.24555995375,0.158051480999999
"475","2017 W05","V","CA_FRS","IL_CHI",1.136597907,1.136597907,0.114576271,53.42857143,63.85714286,44.28571429,2.562,0,0,22.70251385,0,78.4166666733333,73.21428571875,56.9285714300004,59.8571428600007,0.0914013405,0.13710201075,0.19700574575,0.0963232230000006
"476","2017 W06","V","CA_FRS","IL_CHI",1.129370176,1.129370176,0.175692308,57,61.85714286,51.71428571,2.558,0,0,18.51250796,0,76.9047619116664,68.3392857137496,59.1071428599989,62.8571428600007,0.106042366166667,0.15906354925,0.151592885249999,0.1451342895
"477","2017 W07","V","CA_FRS","IL_CHI",1.122400184,NA,0.173214286,55,63.57142857,47.14285714,2.565,0,0,23.42144491,0,74.6904761975002,63.9642857137496,61.2857142875,62.7142857149993,0.12047689,0.180715335,0.13538826,0.174453296999999
"478","2017 W08","V","CA_FRS","IL_CHI",1.115430191,1.115430191,0.12779661,50.14285714,59,40.85714286,2.572,0,0,16.81464362,0,71.2023809558335,58.6250000012496,62.0714285725007,61.2857142850007,0.1311266075,0.19668991125,0.14781986875,0.150505448000001
"479","2017 W09","V","CA_FRS","IL_CHI",1.071406666,1.071406666,0.031166667,51.57142857,62.85714286,39.28571429,2.577,0,0,23.19069393,0,69.4166666699997,59.3750000012496,61.8214285724989,60.9285714299986,0.13372382975,0.16198660675,0.12696746775,0.0794816385000008
"480","2017 W10","V","CA_FRS","IL_CHI",1.128109361,1.128109361,0.049444444,55.28571429,69,43.57142857,2.579,0,0,19.29477756,0,66.7619047616663,61.3571428587493,63.6071428574996,65.9285714299986,0.137844200083333,0.1234991935,0.0954055017500002,0.0403055554999998
"481","2017 W11","V","CA_FRS","IL_CHI",1.094978118,1.094978118,0,66.57142857,80.85714286,53.14285714,2.564,0,0,30.03159969,0,65.2857142858332,64.6071428587502,67.9285714300004,74.9285714300022,0.137844200083333,0.0937450951250001,0.0521019302500001,0.0247222219999994
"482","2017 W12","V","CA_FRS","IL_CHI",1.068187832,1.068187832,0.116865672,58.14285714,66.42857143,50.57142857,2.539,0,0,28.16709507,0,62.3452380966664,65.9285714300004,69.7857142875,73.6428571450015,0.147583006083333,0.0985945322499999,0.0493691957499998,0.0584328359999997
"483","2017 W13","V","CA_FRS","IL_CHI",1.068520257,1.068520257,0.0095,59.14285714,71.28571429,47.42857143,2.532,0,0,23.17168563,0,63.5476190491669,66.8571428587502,71.8928571450015,68.8571428600007,0.122641914166667,0.0854599983749997,0.0439525289999994,0.0631828359999993
"484","2017 W14","V","CA_FRS","IL_CHI",1.075648814,1.075648814,0.17983871,61.28571429,71.57142857,49.42857143,2.556,0,0,31.42175373,0,65.0833333349995,68.0714285724998,72.5357142875,71.4285714299986,0.1078498275,0.0859782986250002,0.0765510955000002,0.0946693550000006
"485","2017 W15","V","CA_FRS","IL_CHI",1.052082798,1.052082798,0.085892857,59.28571429,72,47.71428571,2.582,0,0,29.57536414,0,66.5119047633331,69.1250000012496,70.3214285724989,71.7857142849971,0.0951715000000002,0.0750631200000003,0.0980243097500004,0.132865783500002
"486","2017 W16","V","CA_FRS","IL_CHI",1.072929727,NA,0.072542373,62.71428571,74.14285714,52.71428571,2.597,0,0,26.25066467,0,68.0357142866669,71.01785714375,72.25,73.0714285700014,0.0947108498333333,0.0681563403749998,0.0869434849999999,0.0792176149999992
"487","2017 W17","V","CA_FRS","IL_CHI",1.093776657,1.093776657,0,63.71428571,76.28571429,51.71428571,2.595,0,0,37.91738768,0,69.0714285725001,72.6964285725007,73.5,75.2142857150029,0.0851628272499999,0.0642605069999997,0.0845684850000001,0.0362711864999987
"488","2017 W18","V","CA_FRS","IL_CHI",1.118532178,NA,0.013090909,72.57142857,84.42857143,59.14285714,2.583,0,0,32.29274508,0,70.9523809533336,74.6250000012506,76.7142857150011,80.3571428600007,0.0716127106666669,0.0597163151250002,0.0428815347500002,0.00654545450000121
"489","2017 W19","V","CA_FRS","IL_CHI",1.143287699,1.143287699,0,66.14285714,78.57142857,54.28571429,2.565,0,0,34.87349324,0,72.2023809533336,74.3392857150002,78.3571428575015,81.5,0.0571781868333335,0.0597163151250002,0.0214083205,0.00654545450000121
"490","2017 W20","V","CA_FRS","IL_CHI",1.145099228,1.145099228,0,68.85714286,83.71428571,56,2.544,0,0,28.07051842,0,74.2619047625,76.5,80.75,81.1428571399993,0.0465284693333334,0.0451081061250003,0.00327272725000061,0
"491","2017 W21","V","CA_FRS","IL_CHI",1.139481179,NA,0,75.28571429,88.28571429,60.57142857,2.539,0,0,35.85119392,0,76.3809523816672,78.625,83.75,86,0.0439312470833334,0.0439206061250004,0.00327272725000061,0
"492","2017 W22","V","CA_FRS","IL_CHI",1.13386313,1.13386313,0.003137255,76.14285714,89.71428571,62.85714286,2.571,0,0,34.55523785,0,78.1071428575002,80.8928571425004,85.0714285699996,89,0.0400723146666667,0.0218329242499999,0.000784313749999654,0.00156862749999931
"493","2017 W23","V","CA_FRS","IL_CHI",1.118521685,NA,0,73.85714286,86.85714286,59.28571429,2.564,0,0,37.28625624,0,78.6071428574996,82.75,87.1428571424985,88.2857142849971,0.0400723146666667,0.0110963171249998,0.000784313749999654,0.00156862749999931
"494","2017 W24","V","CA_FRS","IL_CHI",1.103180239,1.103180239,0,77.14285714,92.57142857,63.28571429,2.524,0,0,40.19068525,0,80.7857142858332,85.0535714287498,89.3571428574996,89.7142857149993,0.0303335086666667,0.00202852050000013,0.000784313749999654,0
"495","2017 W25","V","CA_FRS","IL_CHI",1.162729826,1.162729826,0,92.28571429,106.7142857,77,2.489,0,0,40.72143316,0,83.7380952366663,88.8571428549994,93.9642857099989,99.6428571350007,0.0295418420000001,0.00202852050000013,0.000784313749999654,0
"496","2017 W26","V","CA_FRS","IL_CHI",1.189551311,1.189551311,0,81.28571429,96.71428571,65.14285714,2.465,0,0,48.90023161,0,85.8333333316671,90.3928571400002,95.7142857100007,101.714285705002,0.0145552828333333,0.000392156874999827,0,0
"497","2017 W27","V","CA_FRS","IL_CHI",1.215873125,1.215873125,0,87.42857143,103.1428571,72.28571429,2.472,0,0,49.32747826,0,88.4285714233338,93.4642857062499,99.7857142700013,99.928571405002,0.00739754474999987,0.000392156874999827,0,0
"498","2017 W28","V","CA_FRS","IL_CHI",1.175182088,1.175182088,0,87.57142857,103.1428571,72.14285714,2.481,0,0,74.93188149,0,90.8452380866668,95.8928571300003,102.428571402501,103.1428571,0.00135234700000009,0.000392156874999827,0,0
"499","2017 W29","V","CA_FRS","IL_CHI",1.176528211,1.176528211,0,85.57142857,100.7142857,69.71428571,2.491,0,0,55.98614044,0,92.8809523708333,97.4464285562499,100.928571402501,101.9285714,0.00135234700000009,0.000392156874999827,0,0
"500","2017 W30","V","CA_FRS","IL_CHI",1.181878697,1.181878697,0,87,101.7142857,71.71428571,2.507,0,0,53.96749889,0,94.32142856,98.9464285550002,102.1785714,101.2142857,0.000261437916666551,0,0,0
"501","2017 W31","V","CA_FRS","IL_CHI",1.167514858,1.167514858,0,88.85714286,101.5714286,76.42857143,2.531,0,0,43.69319199,0,96.2380952291666,100.785714272501,101.785714275,101.64285715,0.000261437916666551,0,0,0
"502","2017 W32","V","CA_FRS","IL_CHI",1.115589857,1.115589857,0,83.71428571,99.85714286,68.14285714,2.581,0,0,58.5615514,0,97.5833333249999,101.69642855875,100.964285714999,100.714285729999,0.000261437916666551,0,0,0
"503","2017 W33","V","CA_FRS","IL_CHI",1.146536557,NA,0,80.42857143,94.28571429,67.42857143,2.598,0,0,59.11757,0,98.0833333249999,100.1428571325,99.3571428625,97.071428575,0.000261437916666551,0,0,0
"504","2017 W34","V","CA_FRS","IL_CHI",1.177483257,1.177483257,0,83.57142857,99.28571429,69.28571429,2.596,0,0,59.67359821,0,98.8809523733332,100.464285704999,98.750000009999,96.7857142899993,0,0,0,0
"505","2017 W35","V","CA_FRS","IL_CHI",1.231856518,1.231856518,0,90.71428571,106.5714286,76.14285714,2.605,0,0,46.83524501,0,100.523809518333,100.892857142499,100.000000009999,102.928571444998,0,0,0,0
"506","2017 W36","V","CA_FRS","IL_CHI",1.179167636,1.179167636,0,83.14285714,95.85714286,71,2.758,0,0,46.80058473,0,100.7976190425,99.9821428625,99.0000000100008,101.214285730002,0,0,0,0
"507","2017 W37","V","CA_FRS","IL_CHI",1.223479692,NA,0.023846154,76.85714286,89.28571429,65.14285714,2.802,0,0,49.68249,0,99.3452380916666,98.5535714362495,97.750000009999,92.571428575,0.00198717950000008,0.00298076925000013,0.00596153850000025,0.0119230770000005
"508","2017 W38","V","CA_FRS","IL_CHI",1.267791749,1.267791749,0.027692308,67.42857143,78.71428571,55.28571429,2.791,0,0,52.5643987,0,97.8452380916666,95.6785714375001,92.6071428650012,84,0.00429487183333332,0.00644230774999999,0.0128846155,0.0257692309999999
"509","2017 W39","V","CA_FRS","IL_CHI",1.205978566,1.205978566,0,73.28571429,87.85714286,59,2.788,0,0,33.49621571,0,96.5714285716664,93.9642857199997,87.9285714300004,83.2857142850007,0.00429487183333332,0.00644230774999999,0.0128846155,0.0138461539999994
"510","2017 W40","V","CA_FRS","IL_CHI",1.217600436,1.217600436,0.001020408,66,80.28571429,51.28571429,2.792,0,0,35.56882742,0,94.6666666708334,91.5178571487504,84.0357142875,84.071428575,0.00437990583333322,0.00656985874999982,0.0131397174999996,0.000510203999999348
"511","2017 W41","V","CA_FRS","IL_CHI",1.315331,1.315331,0,63.42857143,78.57142857,48.85714286,2.776,0,0,35.76592713,0,92.8214285766662,89.5535714337493,81.3571428574996,79.4285714299986,0.00437990583333322,0.00656985874999982,0.0071781789999994,0.000510203999999348
"512","2017 W42","V","CA_FRS","IL_CHI",1.297655345,1.297655345,0.016538462,63.14285714,77,49.85714286,2.787,0,0,46.48590448,0,90.7619047683329,86.7678571474999,80.9285714299986,77.7857142849971,0.00575811099999986,0.00863716649999979,0.00438971749999961,0.00826923099999988
"513","2017 W43","V","CA_FRS","IL_CHI",1.394561062,1.394561062,0,68.71428571,86,54.85714286,2.797,0,0,32.98737998,0,89.4642857183329,84.1964285724998,80.4642857149993,81.5,0.00575811099999986,0.00863716649999979,0.00438971749999961,0.00826923099999988
"514","2017 W44","V","CA_FRS","IL_CHI",1.404659805,1.404659805,0.005576923,60.28571429,67.57142857,51.28571429,2.819,0,0,53.67030648,0,86.7738095274999,80.6607142862495,77.2857142849989,76.7857142850007,0.00622285458333346,0.00933428187500018,0.00552884625000072,0.00278846150000156
"515","2017 W45","V","CA_FRS","IL_CHI",1.499631616,1.499631616,0,57.42857143,69.57142857,47,2.882,0,0,59.17003924,0,84.7142857174998,78.1964285712502,75.0357142850007,68.5714285700014,0.00622285458333346,0.00635351262500006,0.00552884625000072,0.00278846150000156
"516","2017 W46","V","CA_FRS","IL_CHI",1.587320832,1.587320832,0.061666667,57.71428571,67.42857143,47.71428571,2.915,0,0,38.13055154,0,82.0595238125,76.7857142862495,72.6428571425004,68.5,0.0113617434999999,0.0106003074999999,0.0168108975000001,0.0308333334999986
"517","2017 W47","V","CA_FRS","IL_CHI",1.471078998,1.471078998,0.000188679,60,74,49.28571429,2.912,0,0,18.42674865,0,79.3452380958333,75.0535714287498,69.6428571425004,70.7142857149993,0.01137746675,0.0106238923749999,0.0168580672500003,0.030927672999999
"518","2017 W48","V","CA_FRS","IL_CHI",1.587132792,1.587132792,0.039074074,51.28571429,61.28571429,40.14285714,2.926,0,0,18.48252362,0,76.4642857149999,72.6785714287498,68.0714285725007,67.6428571450015,0.0146336395833334,0.0153806006250004,0.025232355,0.0196313765000014
"519","2017 W49","V","CA_FRS","IL_CHI",1.539180209,1.539180209,0,45.85714286,61.71428571,33.57142857,2.922,0,0,29.29957942,0,74.1666666666667,70.5714285712502,66.1071428574996,61.5,0.0126464600833334,0.0153806006250004,0.025232355,0.019537037000001
"520","2017 W50","V","CA_FRS","IL_CHI",1.509098096,1.509098096,0,46.85714286,61,34.57142857,2.91,0,0,27.12499755,0,72.690476190833,68.5714285712502,64.5,61.3571428549985,0.0103387677500001,0.0133132928750004,0.00981568825000068,0
"521","2017 W51","V","CA_FRS","IL_CHI",1.537323316,1.537323316,0.008039216,45.71428571,56.85714286,34.42857143,2.901,0,0,29.25420492,0,70.1071428575002,64.9285714287507,60.2142857150011,58.9285714300022,0.0110087024166668,0.0143181948750004,0.0117783225000005,0.00401960800000012
"522","2017 W52","V","CA_FRS","IL_CHI",1.59686923,1.59686923,0,48,61.85714286,37.42857143,2.903,0,0,24.70825911,0,68.5714285716664,64.2142857150002,60.3571428574996,59.3571428600007,0.0109236684166669,0.0136210795,0.00200980400000006,0.00401960800000012
"523","2018 W01","V","CA_FRS","IL_CHI",1.44493699,1.44493699,0.029607843,54.42857143,65.14285714,45.71428571,2.973,0,0,30.35649223,0,67.4523809525005,63.6607142862504,61.2142857150011,63.5,0.0133909886666667,0.0173220598749997,0.00941176474999939,0.0148039214999987
"524","2018 W02","V","CA_FRS","IL_CHI",1.353814255,1.353814255,0.156034483,53.28571429,59.42857143,47.57142857,2.996,0,0,27.525651,0,65.9880952383337,62.6607142862504,60.8214285725007,62.2857142850007,0.0250156570833336,0.0291180368750004,0.0484203855000001,0.092821163
"525","2018 W03","V","CA_FRS","IL_CHI",1.337458523,1.337458523,0.020535714,49.42857143,57.42857143,43.14285714,3.028,0,0,23.48448688,0,63.6071428575002,60.5892857150002,60.9642857149993,58.4285714299986,0.0267269665833334,0.03166141625,0.0515445099999994,0.0882850985000001
"526","2018 W04","V","CA_FRS","IL_CHI",1.242656234,1.242656234,0.034038462,49.71428571,61.14285714,39,3.025,0,0,24.37720654,0,63.071428571667,60.5714285712502,60.7857142850007,59.2857142850007,0.0290987614999999,0.0310319647499999,0.0600541254999998,0.0272870879999996
"527","2018 W05","V","CA_FRS","IL_CHI",1.207034508,1.207034508,0,55.71428571,69.85714286,44.42857143,3.07,0,0,23.60663685,0,63.0952380958333,61.5892857150002,61.9642857149993,65.5,0.0290987614999999,0.0310319647499999,0.0526521647500005,0.0170192310000008
"528","2018 W06","V","CA_FRS","IL_CHI",1.139682316,1.139682316,0,59,74.14285714,46.14285714,3.086,0,0,23.82689345,0,63.6547619050004,63.2321428575005,65.6428571425004,72,0.0239598725833335,0.0310319647499999,0.0136435439999998,0
"529","2018 W07","V","CA_FRS","IL_CHI",1.131501174,1.131501174,0,52.57142857,66.14285714,40.14285714,3.063,0,0,18.95122128,0,63,64.3928571424995,67.8214285699996,70.1428571399993,0.0239441493333334,0.0300270627499999,0.0085096155000004,0
"530","2018 W08","V","CA_FRS","IL_CHI",1.181352077,1.181352077,0.00372549,45.71428571,57.28571429,34,3.027,0,0,25.47794128,0,62.6666666666667,63.8214285712502,66.8571428574996,61.7142857149993,0.020998434,0.030492749,0.000931372500000194,0.00186274500000039
"531","2018 W09","V","CA_FRS","IL_CHI",1.130249302,1.130249302,0.292,48.28571429,56.28571429,41.42857143,3.007,0,0,28.07566125,0,62.2142857149999,62.7142857149993,63.4642857149993,56.7857142899993,0.0453317673333332,0.0632917686250001,0.0739313724999997,0.147862744999999
"532","2018 W10","V","CA_FRS","IL_CHI",1.124915003,NA,0.0026,57.28571429,70.71428571,46.42857143,2.992,0,0,24.72314322,0,63.0238095241669,64.125,62.6071428574996,63.5,0.0455484339999999,0.0441124582499999,0.0745813725,0.1473
"533","2018 W11","V","CA_FRS","IL_CHI",1.119580704,1.119580704,0.095333333,55.57142857,64.85714286,45.71428571,2.976,0,0,21.37062519,0,63.690476190833,65.0535714287498,62.2857142875,67.7857142850007,0.0528229437499999,0.0534621606250001,0.0984147057499998,0.0489666665000001
"534","2018 W12","V","CA_FRS","IL_CHI",1.187737701,1.187737701,0.442372881,55.71428571,64.71428571,46.42857143,2.972,0,0,20.58536407,0,63.9285714283336,65.5,64.1428571425004,64.7857142850007,0.0896873504999999,0.104503963,0.2080765535,0.268853107
"535","2018 W13","V","CA_FRS","IL_CHI",1.197136823,1.197136823,0.003921569,62.42857143,77.14285714,49.57142857,3.01,0,0,20.87648157,0,64.928571428333,66.4107142849998,69.3571428550003,70.928571425,0.0875468276666667,0.104994159125,0.13605694575,0.223147225
"536","2018 W14","V","CA_FRS","IL_CHI",1.226073893,1.226073893,0.06372549,65.42857143,75.71428571,54.71428571,3.042,0,0,23.81189521,0,66.2857142850001,66.60714285625,70.6071428550003,76.428571425,0.0798544115833331,0.112959845375,0.15133831825,0.0338235294999993
"537","2018 W15","V","CA_FRS","IL_CHI",1.22900895,NA,0.000943396,63,77.14285714,50.28571429,3.043,0,0,29.20188878,0,67.9285714274999,67.98214285625,73.678571425,76.428571425,0.0782217184166667,0.113077769875,0.127740834,0.0323344429999999
"538","2018 W16","V","CA_FRS","IL_CHI",1.231944006,1.231944006,0.041964286,60,73.85714286,48,3.104,0,0,28.90870028,0,68.9880952375,70.0535714275002,75.9642857125,75.5,0.0788822037499998,0.117857619375,0.0276386852499995,0.0214538409999996
"539","2018 W17","V","CA_FRS","IL_CHI",1.227627565,1.227627565,0,70.28571429,83.42857143,56.14285714,3.133,0,0,28.86735165,0,70.1190476183335,73.4464285700005,77.5357142850007,78.6428571450015,0.0788822037499998,0.0813576193749999,0.0266582929999997,0.0209821429999995
"540","2018 W18","V","CA_FRS","IL_CHI",1.349103714,1.349103714,0,67.71428571,81.42857143,55.42857143,3.157,0,0,32.4274503,0,70.7261904758331,74.7857142849998,78.9642857149993,82.4285714299986,0.0788822037499998,0.0810326193749997,0.0107269204999998,0
"541","2018 W19","V","CA_FRS","IL_CHI",1.229988524,1.229988524,0,72.57142857,86.14285714,58.57142857,3.171,0,0,33.457338,0,72.3928571425004,77.4464285700005,81.2142857150011,83.7857142850007,0.0788822037499998,0.0691159527499998,0.0104910714999997,0
"542","2018 W20","V","CA_FRS","IL_CHI",1.27153376,1.27153376,0,69,82.14285714,56.42857143,3.239,0,0,32.24937165,0,74.4642857133331,79.6249999987494,83.2857142849989,84.1428571399993,0.0785717462499997,0.0138193426249997,0,0
"543","2018 W21","V","CA_FRS","IL_CHI",1.431991273,1.431991273,0.0026,68.42857143,81.28571429,57.14285714,3.277,0,0,35.86653232,0,76.547619046667,80.1428571425004,82.75,81.7142857149993,0.0544550795833333,0.0136541465,0.000650000000000261,0.00130000000000052
"544","2018 W22","V","CA_FRS","IL_CHI",1.358384002,1.358384002,0,77.28571429,92.57142857,61.57142857,3.288,0,0,40.14954231,0,78.3690476183335,82.25,85.5357142850007,86.9285714300022,0.0542384129166666,0.00568846025000003,0.000650000000000261,0.00130000000000052
"545","2018 W23","V","CA_FRS","IL_CHI",1.524534203,1.524534203,0,75.57142857,89.71428571,60.57142857,3.285,0,0,30.93659033,0,80.4404761891668,83.8214285712502,86.4285714274993,91.1428571399993,0.0462939685,0.00557053574999999,0.000650000000000261,0
"546","2018 W24","V","CA_FRS","IL_CHI",1.574277052,1.574277052,0,79.14285714,93.71428571,64.28571429,3.266,0,0,34.69303984,0,82.8571428558328,86.3035714274993,89.3214285699996,91.7142857099971,0.00942956174999991,0.000325000000000131,0.000650000000000261,0
"547","2018 W25","V","CA_FRS","IL_CHI",1.528760972,1.528760972,0,82.28571429,97.85714286,66.71428571,3.244,0,0,33.86246565,0,84.5833333325002,88.10714285625,93.4642857125,95.7857142850007,0.00910276433333331,0.000325000000000131,0,0
"548","2018 W26","V","CA_FRS","IL_CHI",1.509877924,1.509877924,0,82.85714286,98.42857143,67.42857143,3.216,0,0,28.58114323,0,86.4761904758331,90.23214285625,94.9285714274993,98.1428571450015,0.00379230683333335,0.000325000000000131,0,0
"549","2018 W27","V","CA_FRS","IL_CHI",1.530692549,1.530692549,0,84.42857143,99.85714286,69.42857143,3.236,0,0,53.01520939,0,88.3690476191666,91.9464285712493,97.4642857149993,99.1428571449978,0.0037136905,0.000325000000000131,0,0
"550","2018 W28","V","CA_FRS","IL_CHI",1.517026836,1.517026836,0,88.42857143,102.7142857,74.14285714,3.243,0,0,43.62724361,0,90.7738095224995,94.5178571412498,99.7142857125,101.285714279999,0.000216666666666754,0.000325000000000131,0,0
"551","2018 W29","V","CA_FRS","IL_CHI",1.446101728,1.446101728,0,89.42857143,104.4285714,75.28571429,3.239,0,0,39.58182289,0,92.5238095199996,97.4107142799994,101.357142847499,103.57142855,0.000216666666666754,0,0,0
