"","Mode","ORegionDAT","DRegionDAT","yw","sanitized_cost","prcp","tavg","tmax","tmin"
"234","R","CA_FRS","IL_CHI",2021 W25,3.10185901416458,0,84,98.5714285714286,69
"235","R","CA_FRS","IL_CHI",2021 W26,3.15218429191269,0,87.5714285714286,101.714285714286,73.1428571428571
"236","R","CA_FRS","MA_BOS",2017 W01,NA,0.308793103448276,49.4285714285714,56.8571428571429,42.7142857142857
"237","R","CA_FRS","MA_BOS",2017 W02,NA,0.35734375,49.8571428571429,53.1428571428571,45.4285714285714
"238","R","CA_FRS","MA_BOS",2017 W03,NA,0.238032786885246,47.7142857142857,54.8571428571429,40.7142857142857
"239","R","CA_FRS","MA_BOS",2017 W04,NA,0.0780701754385965,44.7142857142857,55.8571428571429,34.4285714285714
"240","R","CA_FRS","MA_BOS",2017 W05,NA,0.114576271186441,53.4285714285714,63.8571428571429,44.2857142857143
"241","R","CA_FRS","MA_BOS",2017 W06,1.65351228577156,0.175692307692308,57,61.8571428571429,51.7142857142857
"242","R","CA_FRS","MA_BOS",2017 W07,1.58976726917777,0.173214285714286,55,63.5714285714286,47.1428571428571
"243","R","CA_FRS","MA_BOS",2017 W08,NA,0.127796610169492,50.1428571428571,59,40.8571428571429
"244","R","CA_FRS","MA_BOS",2017 W09,NA,0.0311666666666667,51.5714285714286,62.8571428571429,39.2857142857143
"245","R","CA_FRS","MA_BOS",2017 W10,1.58640820386655,0.0494444444444444,55.2857142857143,69,43.5714285714286
"246","R","CA_FRS","MA_BOS",2017 W11,1.68989852871031,0,66.5714285714286,80.8571428571429,53.1428571428571
"247","R","CA_FRS","MA_BOS",2017 W12,1.70938750483756,0.116865671641791,58.1428571428571,66.4285714285714,50.5714285714286
"248","R","CA_FRS","MA_BOS",2017 W13,1.77124065768376,0.0095,59.1428571428571,71.2857142857143,47.4285714285714
"249","R","CA_FRS","MA_BOS",2017 W14,1.81748808869377,0.179838709677419,61.2857142857143,71.5714285714286,49.4285714285714
"250","R","CA_FRS","MA_BOS",2017 W15,1.99594108676945,0.0858928571428571,59.2857142857143,72,47.7142857142857
"251","R","CA_FRS","MA_BOS",2017 W16,1.97224869839329,0.0725423728813559,62.7142857142857,74.1428571428571,52.7142857142857
"252","R","CA_FRS","MA_BOS",2017 W17,1.89774537614951,0,63.7142857142857,76.2857142857143,51.7142857142857
"253","R","CA_FRS","MA_BOS",2017 W18,2.00529451007503,0.0130909090909091,72.5714285714286,84.4285714285714,59.1428571428571
"254","R","CA_FRS","MA_BOS",2017 W19,1.9836413245573,0,66.1428571428571,78.5714285714286,54.2857142857143
"255","R","CA_FRS","MA_BOS",2017 W20,2.11544697827111,0,68.8571428571429,83.7142857142857,56
"256","R","CA_FRS","MA_BOS",2017 W21,2.29274244321053,0,75.2857142857143,88.2857142857143,60.5714285714286
"257","R","CA_FRS","MA_BOS",2017 W22,2.32232356549881,0.00313725490196078,76.1428571428571,89.7142857142857,62.8571428571429
"258","R","CA_FRS","MA_BOS",2017 W23,2.39792268905603,0,73.8571428571429,86.8571428571429,59.2857142857143
"259","R","CA_FRS","MA_BOS",2017 W24,NA,0,77.1428571428571,92.5714285714286,63.2857142857143
"260","R","CA_FRS","MA_BOS",2017 W25,2.13319144525993,0,92.2857142857143,106.714285714286,77
"261","R","CA_FRS","MA_BOS",2017 W26,2.17410589025539,0,81.2857142857143,96.7142857142857,65.1428571428571
"262","R","CA_FRS","MA_BOS",2017 W27,2.15250331402852,0,87.4285714285714,103.142857142857,72.2857142857143
"263","R","CA_FRS","MA_BOS",2017 W28,2.06533964030631,0,87.5714285714286,103.142857142857,72.1428571428571
"264","R","CA_FRS","MA_BOS",2017 W29,1.98614304376709,0,85.5714285714286,100.714285714286,69.7142857142857
"265","R","CA_FRS","MA_BOS",2017 W30,1.95422324896411,0,87,101.714285714286,71.7142857142857
"266","R","CA_FRS","MA_BOS",2017 W31,1.93244359495811,0,88.8571428571429,101.571428571429,76.4285714285714
"267","R","CA_FRS","MA_BOS",2017 W32,1.92583062986857,0,83.7142857142857,99.8571428571429,68.1428571428571
"268","R","CA_FRS","MA_BOS",2017 W33,NA,0,80.4285714285714,94.2857142857143,67.4285714285714
"269","R","CA_FRS","MA_BOS",2017 W34,1.89417621891141,0,83.5714285714286,99.2857142857143,69.2857142857143
"270","R","CA_FRS","MA_BOS",2017 W35,1.91123209057923,0,90.7142857142857,106.571428571429,76.1428571428571
"271","R","CA_FRS","MA_BOS",2017 W36,1.90939842739572,0,83.1428571428571,95.8571428571429,71
"272","R","CA_FRS","MA_BOS",2017 W37,NA,0.0238461538461538,76.8571428571429,89.2857142857143,65.1428571428571
"273","R","CA_FRS","MA_BOS",2017 W38,1.94016515609614,0.0276923076923077,67.4285714285714,78.7142857142857,55.2857142857143
"274","R","CA_FRS","MA_BOS",2017 W39,1.96674912229655,0,73.2857142857143,87.8571428571429,59
"275","R","CA_FRS","MA_BOS",2017 W40,2.18713690399999,0.00102040816326531,66,80.2857142857143,51.2857142857143
"276","R","CA_FRS","MA_BOS",2017 W41,1.9735848515308,0,63.4285714285714,78.5714285714286,48.8571428571429
"277","R","CA_FRS","MA_BOS",2017 W42,1.96032039063004,0.0165384615384615,63.1428571428571,77,49.8571428571429
"278","R","CA_FRS","MA_BOS",2017 W43,1.97698077809773,0,68.7142857142857,86,54.8571428571429
"279","R","CA_FRS","MA_BOS",2017 W44,2.19790360099404,0.00557692307692308,60.2857142857143,67.5714285714286,51.2857142857143
"280","R","CA_FRS","MA_BOS",2017 W45,2.23129902447166,0,57.4285714285714,69.5714285714286,47
"281","R","CA_FRS","MA_BOS",2017 W46,2.37429964528325,0.0616666666666667,57.7142857142857,67.4285714285714,47.7142857142857
"282","R","CA_FRS","MA_BOS",2017 W47,2.36296518167357,0.000188679245283019,60,74,49.2857142857143
"283","R","CA_FRS","MA_BOS",2017 W48,NA,0.0390740740740741,51.2857142857143,61.2857142857143,40.1428571428571
"284","R","CA_FRS","MA_BOS",2017 W49,2.30487343883053,0,45.8571428571429,61.7142857142857,33.5714285714286
"285","R","CA_FRS","MA_BOS",2017 W50,2.31332910763238,0,46.8571428571429,61,34.5714285714286
"286","R","CA_FRS","MA_BOS",2017 W51,NA,0.00803921568627451,45.7142857142857,56.8571428571429,34.4285714285714
"287","R","CA_FRS","MA_BOS",2017 W52,2.7962987631731,0,48,61.8571428571429,37.4285714285714
"288","R","CA_FRS","MA_BOS",2018 W01,NA,0.0296078431372549,54.4285714285714,65.1428571428571,45.7142857142857
"289","R","CA_FRS","MA_BOS",2018 W02,NA,0.156034482758621,53.2857142857143,59.4285714285714,47.5714285714286
"290","R","CA_FRS","MA_BOS",2018 W03,NA,0.0205357142857143,49.4285714285714,57.4285714285714,43.1428571428571
"291","R","CA_FRS","MA_BOS",2018 W04,2.12278437241867,0.0340384615384615,49.7142857142857,61.1428571428571,39
"292","R","CA_FRS","MA_BOS",2018 W05,1.96738145100398,0,55.7142857142857,69.8571428571429,44.4285714285714
"293","R","CA_FRS","MA_BOS",2018 W06,2.01583919693409,0,59,74.1428571428571,46.1428571428571
"294","R","CA_FRS","MA_BOS",2018 W07,NA,0,52.5714285714286,66.1428571428571,40.1428571428571
"295","R","CA_FRS","MA_BOS",2018 W08,2.02604638261276,0.00372549019607843,45.7142857142857,57.2857142857143,34
"296","R","CA_FRS","MA_BOS",2018 W09,NA,0.292,48.2857142857143,56.2857142857143,41.4285714285714
"297","R","CA_FRS","MA_BOS",2018 W10,NA,0.0026,57.2857142857143,70.7142857142857,46.4285714285714
"298","R","CA_FRS","MA_BOS",2018 W11,2.12209319061884,0.0953333333333333,55.5714285714286,64.8571428571429,45.7142857142857
"299","R","CA_FRS","MA_BOS",2018 W12,2.15384981406491,0.442372881355932,55.7142857142857,64.7142857142857,46.4285714285714
"300","R","CA_FRS","MA_BOS",2018 W13,2.20719892722895,0.00392156862745098,62.4285714285714,77.1428571428571,49.5714285714286
"301","R","CA_FRS","MA_BOS",2018 W14,2.25373320715963,0.0637254901960784,65.4285714285714,75.7142857142857,54.7142857142857
"302","R","CA_FRS","MA_BOS",2018 W15,2.32285955801767,0.000943396226415094,63,77.1428571428571,50.2857142857143
"303","R","CA_FRS","MA_BOS",2018 W16,2.39360955545457,0.0419642857142857,60,73.8571428571429,48
"304","R","CA_FRS","MA_BOS",2018 W17,2.41622657014768,0,70.2857142857143,83.4285714285714,56.1428571428571
"305","R","CA_FRS","MA_BOS",2018 W18,2.39236629149276,0,67.7142857142857,81.4285714285714,55.4285714285714
"306","R","CA_FRS","MA_BOS",2018 W19,2.40165452489565,0,72.5714285714286,86.1428571428571,58.5714285714286
"307","R","CA_FRS","MA_BOS",2018 W20,2.62583817310152,0,69,82.1428571428571,56.4285714285714
"308","R","CA_FRS","MA_BOS",2018 W21,2.68550015813196,0.0026,68.4285714285714,81.2857142857143,57.1428571428571
"309","R","CA_FRS","MA_BOS",2018 W22,2.93992975699372,0,77.2857142857143,92.5714285714286,61.5714285714286
"310","R","CA_FRS","MA_BOS",2018 W23,2.86831475232783,0,75.5714285714286,89.7142857142857,60.5714285714286
"311","R","CA_FRS","MA_BOS",2018 W24,2.73210060005105,0,79.1428571428571,93.7142857142857,64.2857142857143
"312","R","CA_FRS","MA_BOS",2018 W25,2.78005523056241,0,82.2857142857143,97.8571428571429,66.7142857142857
"313","R","CA_FRS","MA_BOS",2018 W26,2.64325962626394,0,82.8571428571429,98.4285714285714,67.4285714285714
"314","R","CA_FRS","MA_BOS",2018 W27,2.47188479128997,0,84.4285714285714,99.8571428571429,69.4285714285714
"315","R","CA_FRS","MA_BOS",2018 W28,2.50352995914716,0,88.4285714285714,102.714285714286,74.1428571428571
"316","R","CA_FRS","MA_BOS",2018 W29,2.44707525893641,0,89.4285714285714,104.428571428571,75.2857142857143
"317","R","CA_FRS","MA_BOS",2018 W30,2.39891885138506,0,89.4285714285714,104.142857142857,75.2857142857143
"318","R","CA_FRS","MA_BOS",2018 W31,2.36332032865542,0,87,102.428571428571,72
"319","R","CA_FRS","MA_BOS",2018 W32,NA,0,85.4285714285714,102.142857142857,70.5714285714286
"320","R","CA_FRS","MA_BOS",2018 W33,2.31587752588103,0,85.1428571428571,101.428571428571,69.5714285714286
"321","R","CA_FRS","MA_BOS",2018 W34,2.36731030043566,0,79.7142857142857,95.2857142857143,63.8571428571429
"322","R","CA_FRS","MA_BOS",2018 W35,2.31576368195573,0,77,91.1428571428571,63.5714285714286
"323","R","CA_FRS","MA_BOS",2018 W36,2.27969709068666,0,83.1428571428571,98.8571428571429,68.5714285714286
"324","R","CA_FRS","MA_BOS",2018 W37,2.34251879082144,0,74.8571428571429,89,60.5714285714286
"325","R","CA_FRS","MA_BOS",2018 W38,2.29567132199381,0,75.5714285714286,92.1428571428571,60
"326","R","CA_FRS","MA_BOS",2018 W39,2.24215007904904,0,76.4285714285714,91.4285714285714,61.8571428571429
"327","R","CA_FRS","MA_BOS",2018 W40,2.24716149168084,0.0552083333333333,70.5714285714286,81.2857142857143,61.1428571428571
"328","R","CA_FRS","MA_BOS",2018 W41,2.17932652699951,0,68,80.2857142857143,56.2857142857143
"329","R","CA_FRS","MA_BOS",2018 W42,2.22028156621877,0,67.7142857142857,83.1428571428571,53.2857142857143
"330","R","CA_FRS","MA_BOS",2018 W43,2.22983311189821,0,66.5714285714286,81.5714285714286,53
"331","R","CA_FRS","MA_BOS",2018 W44,2.45848938702608,0,63,75.7142857142857,51.7142857142857
"332","R","CA_FRS","MA_BOS",2018 W45,2.63583136343688,0.000208333333333333,58.5714285714286,71.8571428571429,46.4285714285714
"333","R","CA_FRS","MA_BOS",2018 W46,2.45874010963269,0,54.7142857142857,68.8571428571429,40.4285714285714
"334","R","CA_FRS","MA_BOS",2018 W47,2.24765361675521,0.115961538461538,55.5714285714286,66.2857142857143,46.5714285714286
"335","R","CA_FRS","MA_BOS",2018 W48,2.17313289236503,0.268909090909091,53.4285714285714,60.2857142857143,46.8571428571429
"336","R","CA_FRS","MA_BOS",2018 W49,NA,0.0256140350877193,51.2857142857143,57.2857142857143,46.4285714285714
"337","R","CA_FRS","MA_BOS",2018 W50,2.18301058831746,0.00725490196078431,49.2857142857143,58.7142857142857,41.7142857142857
"338","R","CA_FRS","MA_BOS",2018 W51,NA,0.0567857142857143,52.2857142857143,58,47.2857142857143
"339","R","CA_FRS","MA_BOS",2018 W52,2.28789539321974,0.0324528301886792,46.7142857142857,54.8571428571429,39
"340","R","CA_FRS","MA_BOS",2019 W01,2.1549719527347,0.0783018867924528,44.5714285714286,55.8571428571429,35.8571428571429
"341","R","CA_FRS","MA_BOS",2019 W02,NA,0.112105263157895,53.4285714285714,61.7142857142857,48
"342","R","CA_FRS","MA_BOS",2019 W03,NA,0.172857142857143,54.2857142857143,62,48.4285714285714
"343","R","CA_FRS","MA_BOS",2019 W04,1.78245616690361,0.0840384615384615,49.8571428571429,60.8571428571429,40
"344","R","CA_FRS","MA_BOS",2019 W05,1.71489752768525,0.13296875,55.5714285714286,63.4285714285714,48.8571428571429
"345","R","CA_FRS","MA_BOS",2019 W06,NA,0.2145,46.7142857142857,54.1428571428571,36.7142857142857
"346","R","CA_FRS","MA_BOS",2019 W07,1.68274233676445,0.206451612903226,48.5714285714286,56,41.1428571428571
"347","R","CA_FRS","MA_BOS",2019 W08,1.83130980218343,0.0562962962962963,44.7142857142857,54.4285714285714,36.2857142857143
"348","R","CA_FRS","MA_BOS",2019 W09,NA,0.125737704918033,58,66.4285714285714,51.4285714285714
"349","R","CA_FRS","MA_BOS",2019 W10,1.75170035251886,0.100625,53.8571428571429,60.4285714285714,46.5714285714286
"350","R","CA_FRS","MA_BOS",2019 W11,1.78650681743541,0.00384615384615385,54.2857142857143,68,42.2857142857143
"351","R","CA_FRS","MA_BOS",2019 W12,1.80564413262589,0.0215789473684211,59.4285714285714,70.2857142857143,49.4285714285714
"352","R","CA_FRS","MA_BOS",2019 W13,1.8039837261447,0.0170909090909091,59.7142857142857,71.8571428571429,49.1428571428571
"353","R","CA_FRS","MA_BOS",2019 W14,1.91547988326561,0.0427118644067797,62.7142857142857,74.2857142857143,52
"354","R","CA_FRS","MA_BOS",2019 W15,2.02021829593453,0,63.5714285714286,74.7142857142857,51.5714285714286
"355","R","CA_FRS","MA_BOS",2019 W16,2.03741801482207,0.0354901960784314,66.1428571428571,78.7142857142857,53.5714285714286
"356","R","CA_FRS","MA_BOS",2019 W17,2.03691953539556,0,75.5714285714286,90.1428571428571,61.2857142857143
"357","R","CA_FRS","MA_BOS",2019 W18,1.99472348293092,0,69.4285714285714,81,55.8571428571429
"358","R","CA_FRS","MA_BOS",2019 W19,2.00237732058188,0.0092,69.1428571428571,81.5714285714286,58
"359","R","CA_FRS","MA_BOS",2019 W20,2.01519935867342,0.293584905660377,64.8571428571429,73.4285714285714,55.2857142857143
"360","R","CA_FRS","MA_BOS",2019 W21,NA,0.0982352941176471,61.7142857142857,70.4285714285714,54.1428571428571
"361","R","CA_FRS","MA_BOS",2019 W22,2.16450456379103,0.0694,70.4285714285714,83.5714285714286,60.5714285714286
"362","R","CA_FRS","MA_BOS",2019 W23,2.23436341737827,0,79.1428571428571,92.1428571428571,65.4285714285714
"363","R","CA_FRS","MA_BOS",2019 W24,2.18323299955887,0,84.7142857142857,98.4285714285714,70.1428571428571
"364","R","CA_FRS","MA_BOS",2019 W25,2.24220867196164,0,82.2857142857143,95.2857142857143,69.1428571428571
"365","R","CA_FRS","MA_BOS",2019 W26,2.21527847721757,0,78.7142857142857,91.8571428571429,64.1428571428571
"366","R","CA_FRS","MA_BOS",2019 W27,2.15218270965473,0,80.5714285714286,94.4285714285714,65.7142857142857
"367","R","CA_FRS","MA_BOS",2019 W28,2.0855772871164,0,82.5714285714286,98,67.2857142857143
"368","R","CA_FRS","MA_BOS",2019 W29,2.07069686490293,0,83.4285714285714,97.7142857142857,68.8571428571429
"369","R","CA_FRS","MA_BOS",2019 W30,2.04250391349403,0.000731707317073171,90.1428571428571,104.857142857143,76.1428571428571
"370","R","CA_FRS","MA_BOS",2019 W31,1.98853089640136,0,85.1428571428571,101.142857142857,69.5714285714286
"371","R","CA_FRS","MA_BOS",2019 W32,1.98565140563413,0,82.4285714285714,96.2857142857143,68.4285714285714
"372","R","CA_FRS","MA_BOS",2019 W33,1.9416710405251,0,86.1428571428571,101.857142857143,71
"373","R","CA_FRS","MA_BOS",2019 W34,1.96339276013364,0,83.2857142857143,98.1428571428571,69.5714285714286
"374","R","CA_FRS","MA_BOS",2019 W35,1.99117758046039,0,86.1428571428571,100.857142857143,71.7142857142857
"375","R","CA_FRS","MA_BOS",2019 W36,2.00432042732897,0,84.1428571428571,97.7142857142857,70.5714285714286
"376","R","CA_FRS","MA_BOS",2019 W37,1.98339837945529,0,78,93,63.7142857142857
"377","R","CA_FRS","MA_BOS",2019 W38,1.90635809173867,0,72,85.1428571428571,59.4285714285714
"378","R","CA_FRS","MA_BOS",2019 W39,1.89640958399227,0,75.2857142857143,87.2857142857143,62.7142857142857
"379","R","CA_FRS","MA_BOS",2019 W40,1.88206654981136,0,64.2857142857143,79,51.2857142857143
"380","R","CA_FRS","MA_BOS",2019 W41,1.84916602363578,0,67.8571428571429,83,53.4285714285714
"381","R","CA_FRS","MA_BOS",2019 W42,1.84297753132288,0,64.5714285714286,77.5714285714286,52.1428571428571
"382","R","CA_FRS","MA_BOS",2019 W43,1.89306120777051,0,67.7142857142857,81.7142857142857,54.2857142857143
"383","R","CA_FRS","MA_BOS",2019 W44,1.88244670408932,0.0238095238095238,56.7142857142857,72.1428571428571,43
"384","R","CA_FRS","MA_BOS",2019 W45,1.96683514869283,0,61.8571428571429,79.1428571428571,47.4285714285714
"385","R","CA_FRS","MA_BOS",2019 W46,2.132264598445,0,60.7142857142857,74.7142857142857,48.8571428571429
"386","R","CA_FRS","MA_BOS",2019 W47,2.03196957605975,0,56.2857142857143,69.2857142857143,46
"387","R","CA_FRS","MA_BOS",2019 W48,NA,0.2406,47.4285714285714,53.8571428571429,40.2857142857143
"388","R","CA_FRS","MA_BOS",2019 W49,1.94696217166312,0.185263157894737,55.1428571428571,62.8571428571429,48.2857142857143
"389","R","CA_FRS","MA_BOS",2019 W50,NA,0.0661111111111111,52.1428571428571,58.5714285714286,45.5714285714286
"390","R","CA_FRS","MA_BOS",2019 W51,NA,0.00391304347826087,49.7142857142857,60.4285714285714,41
"391","R","CA_FRS","MA_BOS",2019 W52,2.22122983318107,0.0801785714285714,47.2857142857143,53.4285714285714,41.1428571428571
"392","R","CA_FRS","MA_BOS",2020 W01,2.0121971701466,0.00152173913043478,48.2857142857143,59.2857142857143,39.2857142857143
"393","R","CA_FRS","MA_BOS",2020 W02,1.96849351119542,0.0402040816326531,45,51.8571428571429,39
"394","R","CA_FRS","MA_BOS",2020 W03,1.85813229561787,0.095,44.4285714285714,53.5714285714286,37
"395","R","CA_FRS","MA_BOS",2020 W04,1.80684762364725,0.00584905660377358,52.2857142857143,60.8571428571429,45.7142857142857
"396","R","CA_FRS","MA_BOS",2020 W05,1.72711223177421,0,51.4285714285714,62.1428571428571,41.7142857142857
"397","R","CA_FRS","MA_BOS",2020 W06,1.61512905816355,0,47.4285714285714,60.5714285714286,35.7142857142857
"398","R","CA_FRS","MA_BOS",2020 W07,1.63580737254311,0,53.2857142857143,68.4285714285714,40
"399","R","CA_FRS","MA_BOS",2020 W08,1.6688038446582,0.000625,56.8571428571429,69,44.4285714285714
"400","R","CA_FRS","MA_BOS",2020 W09,1.69501511902892,0.000208333333333333,61,74.2857142857143,47.7142857142857
"401","R","CA_FRS","MA_BOS",2020 W10,1.82348158683345,0,58.1428571428571,72.1428571428571,45.8571428571429
"402","R","CA_FRS","MA_BOS",2020 W11,1.98025515384962,0.0691666666666667,60.1428571428571,69.8571428571429,51.4285714285714
"403","R","CA_FRS","MA_BOS",2020 W12,1.94512168908226,0.2225,52.2857142857143,61.1428571428571,44.4285714285714
"404","R","CA_FRS","MA_BOS",2020 W13,1.89133120959052,0.17258064516129,53.4285714285714,61.4285714285714,46.1428571428571
"405","R","CA_FRS","MA_BOS",2020 W14,1.80181617955737,0.0427272727272727,57.5714285714286,68.7142857142857,45.8571428571429
"406","R","CA_FRS","MA_BOS",2020 W15,1.73379273189182,0.239344262295082,56.5714285714286,65.5714285714286,48.5714285714286
"407","R","CA_FRS","MA_BOS",2020 W16,1.77881486459746,0.0241666666666667,64.2857142857143,75.5714285714286,54.2857142857143
"408","R","CA_FRS","MA_BOS",2020 W17,1.91671183006602,0.0170588235294118,68.8571428571429,81.7142857142857,57.1428571428571
"409","R","CA_FRS","MA_BOS",2020 W18,2.14198607430236,0,73.2857142857143,86.4285714285714,59
"410","R","CA_FRS","MA_BOS",2020 W19,2.31439394980044,0,74.8571428571429,91.1428571428571,59.1428571428571
"411","R","CA_FRS","MA_BOS",2020 W20,2.47119396973571,0.00477272727272727,69.8571428571429,82.2857142857143,57.7142857142857
"412","R","CA_FRS","MA_BOS",2020 W21,2.43933048841156,0.0276363636363636,68.4285714285714,80.5714285714286,56.2857142857143
"413","R","CA_FRS","MA_BOS",2020 W22,2.39191858311551,0,83,95.7142857142857,68.2857142857143
"414","R","CA_FRS","MA_BOS",2020 W23,2.38337200612763,0,77.8571428571429,90.7142857142857,64.5714285714286
"415","R","CA_FRS","MA_BOS",2020 W24,2.3190346355725,0.000909090909090909,75.1428571428571,89.2857142857143,60.5714285714286
"416","R","CA_FRS","MA_BOS",2020 W25,2.38598609284852,0,79.4285714285714,93.8571428571429,64.7142857142857
"417","R","CA_FRS","MA_BOS",2020 W26,NA,0,88.1428571428571,101.571428571429,72.5714285714286
"418","R","CA_FRS","MA_BOS",2020 W27,2.46742192728249,0,80.1428571428571,95.4285714285714,65.5714285714286
"419","R","CA_FRS","MA_BOS",2020 W28,2.42815706361951,0,85.4285714285714,101,69.1428571428571
"420","R","CA_FRS","MA_BOS",2020 W29,2.48553475466388,0,85.5714285714286,100.285714285714,70.5714285714286
"421","R","CA_FRS","MA_BOS",2020 W30,2.53516529491646,0,83.1428571428571,97.8571428571429,69
"422","R","CA_FRS","MA_BOS",2020 W31,2.59543027337346,0,86.4285714285714,102.571428571429,69.7142857142857
"423","R","CA_FRS","MA_BOS",2020 W32,2.54452673931124,0,82.1428571428571,96.8571428571429,67.5714285714286
"424","R","CA_FRS","MA_BOS",2020 W33,2.59005207019208,0,89,103.857142857143,74.7142857142857
"425","R","CA_FRS","MA_BOS",2020 W34,2.5721001179494,0,88.4285714285714,101.571428571429,76.4285714285714
"426","R","CA_FRS","MA_BOS",2020 W35,2.69776519175638,0,84.8571428571429,99.4285714285714,71.2857142857143
"427","R","CA_FRS","MA_BOS",2020 W36,2.50367458427955,0,83.7142857142857,98.5714285714286,70.5714285714286
"428","R","CA_FRS","MA_BOS",2020 W37,2.63202673662537,0,79.5714285714286,91,68.1428571428571
"429","R","CA_FRS","MA_BOS",2020 W38,2.6597668007223,0,76.7142857142857,89.7142857142857,64.5714285714286
"430","R","CA_FRS","MA_BOS",2020 W39,2.65227276676815,0,77.1428571428571,91.7142857142857,63.5714285714286
"431","R","CA_FRS","MA_BOS",2020 W40,2.61866538797309,0,80.5714285714286,96,66.7142857142857
"432","R","CA_FRS","MA_BOS",2020 W41,2.61250483823049,0,72.7142857142857,85.2857142857143,60.8571428571429
"433","R","CA_FRS","MA_BOS",2020 W42,2.59177249386591,0,74.2857142857143,89.7142857142857,61.1428571428571
"434","R","CA_FRS","MA_BOS",2020 W43,2.54727535690097,0,69.4285714285714,82.4285714285714,56.8571428571429
"435","R","CA_FRS","MA_BOS",2020 W44,2.82588460674104,0,61.1428571428571,76.8571428571429,47.2857142857143
"436","R","CA_FRS","MA_BOS",2020 W45,2.83741961204037,0.0121428571428571,60,70.7142857142857,48
"437","R","CA_FRS","MA_BOS",2020 W46,2.90669194319579,0.0107017543859649,51.1428571428571,63.2857142857143,41
"438","R","CA_FRS","MA_BOS",2020 W47,2.74215003340347,0.0448275862068966,55.7142857142857,66.7142857142857,45.7142857142857
"439","R","CA_FRS","MA_BOS",2020 W48,2.63646007437106,0,50.2857142857143,63.7142857142857,38.1428571428571
"440","R","CA_FRS","MA_BOS",2020 W49,2.59391559989286,0,51.1428571428571,66.2857142857143,38.7142857142857
"441","R","CA_FRS","MA_BOS",2020 W50,2.5976127521817,0.0768518518518519,49.8571428571429,60.8571428571429,40.1428571428571
"442","R","CA_FRS","MA_BOS",2020 W51,2.6503006793279,0.068448275862069,46.2857142857143,54.7142857142857,39.1428571428571
"443","R","CA_FRS","MA_BOS",2020 W52,NA,0.0257894736842105,44.8571428571429,54.2857142857143,38.5714285714286
"444","R","CA_FRS","MA_BOS",2020 W53,2.74185855012594,0.0391228070175439,48.2857142857143,56.7142857142857,40.8571428571429
"445","R","CA_FRS","MA_BOS",2021 W01,2.56712950765802,0.00444444444444444,48.2857142857143,57.2857142857143,41.1428571428571
"446","R","CA_FRS","MA_BOS",2021 W02,2.52156963585928,0.000178571428571429,51,63.8571428571429,41.1428571428571
"447","R","CA_FRS","MA_BOS",2021 W03,2.27646214431832,0.0531578947368421,51.4285714285714,62.2857142857143,41.8571428571429
"448","R","CA_FRS","MA_BOS",2021 W04,2.15778882779755,0.474655172413793,47.4285714285714,55.2857142857143,40.5714285714286
"449","R","CA_FRS","MA_BOS",2021 W05,2.19773487524277,0.000181818181818182,53.2857142857143,65.4285714285714,43.4285714285714
"450","R","CA_FRS","MA_BOS",2021 W06,NA,0.0466666666666667,54.8571428571429,63.7142857142857,46.4285714285714
"451","R","CA_FRS","MA_BOS",2021 W07,2.6382054177472,0,52,62.5714285714286,41.8571428571429
"452","R","CA_FRS","MA_BOS",2021 W08,2.7675534010956,0,54.1428571428571,68,41.5714285714286
"453","R","CA_FRS","MA_BOS",2021 W09,2.62977022584795,0,56.5714285714286,69.8571428571429,43.8571428571429
"454","R","CA_FRS","MA_BOS",2021 W10,NA,0.0701754385964912,51.7142857142857,61.1428571428571,42.8571428571429
"455","R","CA_FRS","MA_BOS",2021 W11,NA,0.128545454545455,53.2857142857143,62.5714285714286,44.8571428571429
"456","R","CA_FRS","MA_BOS",2021 W12,2.60396763548966,0,58,71.4285714285714,46.1428571428571
"457","R","CA_FRS","MA_BOS",2021 W13,2.76259356439084,0,66.4285714285714,81.8571428571429,51
"458","R","CA_FRS","MA_BOS",2021 W14,2.79361949329201,0,63.7142857142857,77.7142857142857,50
"459","R","CA_FRS","MA_BOS",2021 W15,2.73184542219319,0,66,79.2857142857143,52
"460","R","CA_FRS","MA_BOS",2021 W16,2.81507135109436,0.00333333333333333,66.2857142857143,78.8571428571429,53
"461","R","CA_FRS","MA_BOS",2021 W17,2.85769727999553,0.0286666666666667,67.8571428571429,83,54.2857142857143
"462","R","CA_FRS","MA_BOS",2021 W18,3.08592320889671,0,74.7142857142857,88.8571428571429,60.7142857142857
"463","R","CA_FRS","MA_BOS",2021 W19,3.04154913779788,0,75.4285714285714,90.2857142857143,60
"464","R","CA_FRS","MA_BOS",2021 W20,3.14797506669906,0,67.2857142857143,80,54.4285714285714
"465","R","CA_FRS","MA_BOS",2021 W21,3.23120099560023,0,75.1428571428571,90.1428571428571,60.4285714285714
"466","R","CA_FRS","MA_BOS",2021 W22,3.2158269245014,0,86.4285714285714,100.857142857143,70.8571428571429
"467","R","CA_FRS","MA_BOS",2021 W23,3.23525285340258,0,71.2857142857143,84.2857142857143,58.8571428571429
"468","R","CA_FRS","MA_BOS",2021 W24,3.23727878230375,0,86.2857142857143,100.857142857143,71
"469","R","CA_FRS","MA_BOS",2021 W25,3.17550471120493,0,84,98.5714285714286,69
"470","R","CA_FRS","MA_BOS",2021 W26,3.3399306401061,0,87.5714285714286,101.714285714286,73.1428571428571
