,yw,Mode,ORegionDAT,DRegionDAT,approx_cost,sanitized_cost,prcp,tavg,tmax,tmin,diesel_price,deaths,pandemic,volume,new_deaths,tmax_lag_12,tmax_lag_8,tmax_lag_4,tmax_lag_2,prcp_lag_12,prcp_lag_8,prcp_lag_4,prcp_lag_2,unemployment,ppi
220,2021 W11,R,CA_FRS,IL_CHI,2.495905126,2.495905126,0.128545455,53.28571429,62.57142857,44.85714286,3.191,3685128,1,38.39874674,60665,62.39285714,63.57142857,65.39285714,61.85714286,0.068094022,0.090028069,0.049680224,0.099360447,6,0.6
221,2021 W12,R,CA_FRS,IL_CHI,2.546230403,2.546230403,0,58,71.42857143,46.14285714,3.194,3736457,1,31.9,51329,63.61904762,65.58928571,66.25,67,0.064833788,0.030696172,0.049680224,0.064272727,6,0.6
222,2021 W13,R,CA_FRS,IL_CHI,2.625555681,2.625555681,0,66.42857143,81.85714286,51,3.161,3786415,1,30.74,49958,65.66666667,67.64285714,69.25,76.64285714,0.064463418,0.030673445,0.049680224,0,6.1,0.7
223,2021 W14,R,CA_FRS,IL_CHI,2.571480959,2.571480959,0,63.71428571,77.71428571,50,3.144,3854938,1,44.66,68523,66.82142857,69.39285714,73.39285714,79.78571429,0.064448537,0.024840112,0.032136364,0,6.1,0.8
224,2021 W15,R,CA_FRS,IL_CHI,2.708806237,2.708806237,0,66,79.28571429,52,3.129,3897418,1,20.88,42480,68.23809524,71.48214286,77.57142857,78.5,0.060018713,0.024840112,0,0,6.1,0.8
225,2021 W16,R,CA_FRS,IL_CHI,2.753331514,2.753331514,0.003333333,66.28571429,78.85714286,53,3.124,3932871,1,22.62,35453,70.20238095,72.83928572,79.42857143,79.07142858,0.020741893,0.025256778,0.000833333,0.001666667,6.1,0.8
226,2021 W17,R,CA_FRS,IL_CHI,2.716656792,2.716656792,0.028666667,67.85714286,83,54.28571429,3.124,3966422,1,28.42,33551,71.66666667,74.48214286,79.71428572,80.92857143,0.02311563,0.028840112,0.008,0.016,5.8,0.8
227,2021 W18,R,CA_FRS,IL_CHI,3.04538207,3.04538207,0,74.71428571,88.85714286,60.71428571,3.142,3999137,1,40.02,32715,73.76190476,77.94642857,82.5,85.92857143,0.019226741,0.020068182,0.008,0.014333333,5.8,0.6
228,2021 W19,R,CA_FRS,IL_CHI,2.956507348,2.956507348,0,75.42857143,90.28571429,60,3.186,4031277,1,42.92,32140,76.07142857,81.41071429,85.25,89.57142858,0.019226741,0.004,0.008,0,5.8,0.6
229,2021 W20,R,CA_FRS,IL_CHI,3.012632625,3.012632625,0,67.28571429,80,54.42857143,3.249,4060263,1,43.5,28986,77.07142857,82.48214286,85.53571429,85.14285714,0.019226741,0.004,0.007166667,0,5.8,0.6
230,2021 W21,R,CA_FRS,IL_CHI,3.126757903,3.126757903,0,75.14285714,90.14285714,60.42857143,3.253,4088545,1,38.86,28282,78.76190476,83.51785714,87.32142857,85.07142857,0.019226741,0.004,0,0,5.9,0.6
231,2021 W22,R,CA_FRS,IL_CHI,3.107483181,3.107483181,0,86.42857143,100.8571429,70.85714286,3.255,4115174,1,41.76,26629,82.07142858,86.41071429,90.32142858,95.50000002,0.013378788,0.004,0,0,5.9,0.9
232,2021 W23,R,CA_FRS,IL_CHI,3.198408459,3.198408459,0,71.28571429,84.28571429,58.85714286,3.274,4136068,1,56.26,20894,83.88095239,87.03571429,88.82142858,92.57142859,0.002666667,0.004,0,0,5.9,0.9
233,2021 W24,R,CA_FRS,IL_CHI,3.097933736,3.097933736,0,86.28571429,100.8571429,71,3.286,4154684,1,53.36,18616,86.33333334,89.7857143,94.03571431,92.57142859,0.002666667,0.003583333,0,0,5.9,0.9
234,2021 W25,R,CA_FRS,IL_CHI,3.101859014,3.101859014,0,84,98.57142857,69,3.287,4170131,1,56.84,15447,87.72619048,91.73214287,96.14285717,99.71428574,0.002666667,0,0,0,5.9,0.9
235,2021 W26,R,CA_FRS,IL_CHI,3.152184292,3.152184292,0,87.57142857,101.7142857,73.14285714,3.3,4184774,1,45.82,14643,89.72619048,93.33928572,96.35714287,100.1428571,0.002666667,0,0,0,5.9,0.9
236,2017 W01,R,CA_FRS,MA_BOS,NA,NA,0.308793103,49.42857143,56.85714286,42.71428571,2.586,0,0,0,0,87.85714286,89.16071429,89.50000001,79.28571428,0.028399425,0.038599138,0.077198276,0.154396552,4.7,0.4
237,2017 W02,R,CA_FRS,MA_BOS,NA,NA,0.35734375,49.85714286,53.14285714,45.42857143,2.597,0,0,0,0,85.71428572,85.80357144,77.57142857,55,0.057900293,0.083267107,0.166534213,0.333068427,4.7,0.4
238,2017 W03,R,CA_FRS,MA_BOS,NA,NA,0.238032787,47.71428571,54.85714286,40.71428571,2.585,0,0,0,0,83.36904763,81.39285715,66.64285714,54,0.07534747,0.113021205,0.22604241,0.297688269,4.7,0.4
239,2017 W04,R,CA_FRS,MA_BOS,NA,NA,0.078070175,44.71428571,55.85714286,34.42857143,2.569,0,0,0,0,80.61904763,75.76785715,55.17857143,55.35714286,0.081853318,0.122779977,0.245559954,0.158051481,4.7,0.4
240,2017 W05,R,CA_FRS,MA_BOS,NA,NA,0.114576271,53.42857143,63.85714286,44.28571429,2.562,0,0,0,0,78.41666667,73.21428572,56.92857143,59.85714286,0.091401341,0.137102011,0.197005746,0.096323223,4.6,0.1
241,2017 W06,R,CA_FRS,MA_BOS,1.653512286,1.653512286,0.175692308,57,61.85714286,51.71428571,2.558,0,0,0,0,76.90476191,68.33928571,59.10714286,62.85714286,0.106042366,0.159063549,0.151592885,0.14513429,4.6,0.1
242,2017 W07,R,CA_FRS,MA_BOS,1.589767269,1.589767269,0.173214286,55,63.57142857,47.14285714,2.565,0,0,0,0,74.6904762,63.96428571,61.28571429,62.71428571,0.12047689,0.180715335,0.13538826,0.174453297,4.6,0.1
243,2017 W08,R,CA_FRS,MA_BOS,1.588647581,NA,0.12779661,50.14285714,59,40.85714286,2.572,0,0,0,0,71.20238096,58.625,62.07142857,61.28571428,0.131126608,0.196689911,0.147819869,0.150505448,4.6,0.1
244,2017 W09,R,CA_FRS,MA_BOS,1.587527892,NA,0.031166667,51.57142857,62.85714286,39.28571429,2.577,0,0,0,0,69.41666667,59.375,61.82142857,60.92857143,0.13372383,0.161986607,0.126967468,0.079481638,4.4,0
245,2017 W10,R,CA_FRS,MA_BOS,1.586408204,1.586408204,0.049444444,55.28571429,69,43.57142857,2.579,0,0,0,0,66.76190476,61.35714286,63.60714286,65.92857143,0.1378442,0.123499194,0.095405502,0.040305555,4.4,0
246,2017 W11,R,CA_FRS,MA_BOS,1.689898529,1.689898529,0,66.57142857,80.85714286,53.14285714,2.564,0,0,0,0,65.28571429,64.60714286,67.92857143,74.92857143,0.1378442,0.093745095,0.05210193,0.024722222,4.4,0
247,2017 W12,R,CA_FRS,MA_BOS,1.709387505,1.709387505,0.116865672,58.14285714,66.42857143,50.57142857,2.539,0,0,0,0,62.3452381,65.92857143,69.78571429,73.64285714,0.147583006,0.098594532,0.049369196,0.058432836,4.4,0
248,2017 W13,R,CA_FRS,MA_BOS,1.771240658,1.771240658,0.0095,59.14285714,71.28571429,47.42857143,2.532,0,0,0,0,63.54761905,66.85714286,71.89285715,68.85714286,0.122641914,0.085459998,0.043952529,0.063182836,4.5,0.1
249,2017 W14,R,CA_FRS,MA_BOS,1.817488089,1.817488089,0.17983871,61.28571429,71.57142857,49.42857143,2.556,0,0,0,0,65.08333333,68.07142857,72.53571429,71.42857143,0.107849828,0.085978299,0.076551096,0.094669355,4.5,0.2
250,2017 W15,R,CA_FRS,MA_BOS,1.995941087,1.995941087,0.085892857,59.28571429,72,47.71428571,2.582,0,0,0,0,66.51190476,69.125,70.32142857,71.78571428,0.0951715,0.07506312,0.09802431,0.132865784,4.5,0.2
251,2017 W16,R,CA_FRS,MA_BOS,1.972248698,1.972248698,0.072542373,62.71428571,74.14285714,52.71428571,2.597,0,0,0,0,68.03571429,71.01785714,72.25,73.07142857,0.09471085,0.06815634,0.086943485,0.079217615,4.5,0.2
252,2017 W17,R,CA_FRS,MA_BOS,1.897745376,1.897745376,0,63.71428571,76.28571429,51.71428571,2.595,0,0,0,0,69.07142857,72.69642857,73.5,75.21428572,0.085162827,0.064260507,0.084568485,0.036271187,4.4,0.2
253,2017 W18,R,CA_FRS,MA_BOS,2.00529451,2.00529451,0.013090909,72.57142857,84.42857143,59.14285714,2.583,0,0,0,0,70.95238095,74.625,76.71428572,80.35714286,0.071612711,0.059716315,0.042881535,0.006545454,4.4,-0.1
254,2017 W19,R,CA_FRS,MA_BOS,1.983641325,1.983641325,0,66.14285714,78.57142857,54.28571429,2.565,0,0,0,0,72.20238095,74.33928572,78.35714286,81.5,0.057178187,0.059716315,0.021408321,0.006545454,4.4,-0.1
255,2017 W20,R,CA_FRS,MA_BOS,2.115446978,2.115446978,0,68.85714286,83.71428571,56,2.544,0,0,0,0,74.26190476,76.5,80.75,81.14285714,0.046528469,0.045108106,0.003272727,0,4.4,-0.1
256,2017 W21,R,CA_FRS,MA_BOS,2.292742443,2.292742443,0,75.28571429,88.28571429,60.57142857,2.539,0,0,0,0,76.38095238,78.625,83.75,86,0.043931247,0.043920606,0.003272727,0,4.3,-0.1
257,2017 W22,R,CA_FRS,MA_BOS,2.322323565,2.322323565,0.003137255,76.14285714,89.71428571,62.85714286,2.571,0,0,0,0,78.10714286,80.89285714,85.07142857,89,0.040072315,0.021832924,0.000784314,0.001568628,4.3,0.1
258,2017 W23,R,CA_FRS,MA_BOS,2.397922689,2.397922689,0,73.85714286,86.85714286,59.28571429,2.564,0,0,0,0,78.60714286,82.75,87.14285714,88.28571428,0.040072315,0.011096317,0.000784314,0.001568628,4.3,0.1
259,2017 W24,R,CA_FRS,MA_BOS,2.265557067,NA,0,77.14285714,92.57142857,63.28571429,2.524,0,0,0,0,80.78571429,85.05357143,89.35714286,89.71428572,0.030333509,0.00202852,0.000784314,0,4.3,0.1
260,2017 W25,R,CA_FRS,MA_BOS,2.133191445,2.133191445,0,92.28571429,106.7142857,77,2.489,0,0,0,0,83.73809524,88.85714285,93.96428571,99.64285714,0.029541842,0.00202852,0.000784314,0,4.3,0.1
261,2017 W26,R,CA_FRS,MA_BOS,2.17410589,2.17410589,0,81.28571429,96.71428571,65.14285714,2.465,0,0,0,0,85.83333333,90.39285714,95.71428571,101.7142857,0.014555283,0.000392157,0,0,4.3,0
262,2017 W27,R,CA_FRS,MA_BOS,2.152503314,2.152503314,0,87.42857143,103.1428571,72.28571429,2.472,0,0,0,0,88.42857142,93.46428571,99.78571427,99.92857141,0.007397545,0.000392157,0,0,4.3,0
263,2017 W28,R,CA_FRS,MA_BOS,2.06533964,2.06533964,0,87.57142857,103.1428571,72.14285714,2.481,0,0,0,0,90.84523809,95.89285713,102.4285714,103.1428571,0.001352347,0.000392157,0,0,4.3,0
264,2017 W29,R,CA_FRS,MA_BOS,1.986143044,1.986143044,0,85.57142857,100.7142857,69.71428571,2.491,0,0,0,0,92.88095237,97.44642856,100.9285714,101.9285714,0.001352347,0.000392157,0,0,4.4,0
265,2017 W30,R,CA_FRS,MA_BOS,1.954223249,1.954223249,0,87,101.7142857,71.71428571,2.507,0,0,0,0,94.32142856,98.94642856,102.1785714,101.2142857,0.000261438,0,0,0,4.4,0
266,2017 W31,R,CA_FRS,MA_BOS,1.932443595,1.932443595,0,88.85714286,101.5714286,76.42857143,2.531,0,0,0,0,96.23809523,100.7857143,101.7857143,101.6428572,0.000261438,0,0,0,4.4,0.4
267,2017 W32,R,CA_FRS,MA_BOS,1.92583063,1.92583063,0,83.71428571,99.85714286,68.14285714,2.581,0,0,0,0,97.58333333,101.6964286,100.9642857,100.7142857,0.000261438,0,0,0,4.4,0.4
268,2017 W33,R,CA_FRS,MA_BOS,1.910003424,NA,0,80.42857143,94.28571429,67.42857143,2.598,0,0,0,0,98.08333332,100.1428571,99.35714286,97.07142858,0.000261438,0,0,0,4.2,0.4
269,2017 W34,R,CA_FRS,MA_BOS,1.894176219,1.894176219,0,83.57142857,99.28571429,69.28571429,2.596,0,0,0,0,98.88095237,100.4642857,98.75000001,96.78571429,0,0,0,0,4.2,0.4
270,2017 W35,R,CA_FRS,MA_BOS,1.911232091,1.911232091,0,90.71428571,106.5714286,76.14285714,2.605,0,0,0,0,100.5238095,100.8928571,100,102.9285714,0,0,0,0,4.2,0.5
271,2017 W36,R,CA_FRS,MA_BOS,1.909398427,1.909398427,0,83.14285714,95.85714286,71,2.758,0,0,0,0,100.797619,99.98214286,99.00000001,101.2142857,0,0,0,0,4.2,0.5
272,2017 W37,R,CA_FRS,MA_BOS,1.924781792,NA,0.023846154,76.85714286,89.28571429,65.14285714,2.802,0,0,0,0,99.34523809,98.55357144,97.75000001,92.57142858,0.001987179,0.002980769,0.005961538,0.011923077,4.1,0.5
273,2017 W38,R,CA_FRS,MA_BOS,1.940165156,1.940165156,0.027692308,67.42857143,78.71428571,55.28571429,2.791,0,0,0,0,97.84523809,95.67857144,92.60714287,84,0.004294872,0.006442308,0.012884616,0.025769231,4.1,0.5
274,2017 W39,R,CA_FRS,MA_BOS,1.966749122,1.966749122,0,73.28571429,87.85714286,59,2.788,0,0,0,0,96.57142857,93.96428572,87.92857143,83.28571428,0.004294872,0.006442308,0.012884616,0.013846154,4.1,0
275,2017 W40,R,CA_FRS,MA_BOS,2.187136904,2.187136904,0.001020408,66,80.28571429,51.28571429,2.792,0,0,0,0,94.66666667,91.51785715,84.03571429,84.07142858,0.004379906,0.006569859,0.013139718,0.000510204,4.1,0
276,2017 W41,R,CA_FRS,MA_BOS,1.973584852,1.973584852,0,63.42857143,78.57142857,48.85714286,2.776,0,0,0,0,92.82142858,89.55357143,81.35714286,79.42857143,0.004379906,0.006569859,0.007178179,0.000510204,4.2,0
277,2017 W42,R,CA_FRS,MA_BOS,1.960320391,1.960320391,0.016538462,63.14285714,77,49.85714286,2.787,0,0,0,0,90.76190477,86.76785715,80.92857143,77.78571428,0.005758111,0.008637167,0.004389718,0.008269231,4.2,0
278,2017 W43,R,CA_FRS,MA_BOS,1.976980778,1.976980778,0,68.71428571,86,54.85714286,2.797,0,0,0,0,89.46428572,84.19642857,80.46428572,81.5,0.005758111,0.008637167,0.004389718,0.008269231,4.2,0
279,2017 W44,R,CA_FRS,MA_BOS,2.197903601,2.197903601,0.005576923,60.28571429,67.57142857,51.28571429,2.819,0,0,0,0,86.77380953,80.66071429,77.28571428,76.78571429,0.006222855,0.009334282,0.005528846,0.002788461,4.2,0.3
280,2017 W45,R,CA_FRS,MA_BOS,2.231299024,2.231299024,0,57.42857143,69.57142857,47,2.882,0,0,0,0,84.71428572,78.19642857,75.03571428,68.57142857,0.006222855,0.006353513,0.005528846,0.002788461,4.1,0.3
281,2017 W46,R,CA_FRS,MA_BOS,2.374299645,2.374299645,0.061666667,57.71428571,67.42857143,47.71428571,2.915,0,0,0,0,82.05952381,76.78571429,72.64285714,68.5,0.011361744,0.010600308,0.016810898,0.030833334,4.1,0.3
282,2017 W47,R,CA_FRS,MA_BOS,2.362965182,2.362965182,0.000188679,60,74,49.28571429,2.912,0,0,0,0,79.3452381,75.05357143,69.64285714,70.71428572,0.011377467,0.010623892,0.016858067,0.030927673,4.1,0.3
283,2017 W48,R,CA_FRS,MA_BOS,2.33391931,NA,0.039074074,51.28571429,61.28571429,40.14285714,2.926,0,0,0,0,76.46428571,72.67857143,68.07142857,67.64285714,0.01463364,0.015380601,0.025232355,0.019631376,4.1,0.1
284,2017 W49,R,CA_FRS,MA_BOS,2.304873439,2.304873439,0,45.85714286,61.71428571,33.57142857,2.922,0,0,0,0,74.16666667,70.57142857,66.10714286,61.5,0.01264646,0.015380601,0.025232355,0.019537037,4.05,0.1
285,2017 W50,R,CA_FRS,MA_BOS,2.313329108,2.313329108,0,46.85714286,61,34.57142857,2.91,0,0,0,0,72.69047619,68.57142857,64.5,61.35714286,0.010338768,0.013313293,0.009815688,0,4.05,0.1
286,2017 W51,R,CA_FRS,MA_BOS,2.554813935,NA,0.008039216,45.71428571,56.85714286,34.42857143,2.901,0,0,0,0,70.10714286,64.92857143,60.21428572,58.92857143,0.011008702,0.014318195,0.011778323,0.004019608,4.05,0.1
287,2017 W52,R,CA_FRS,MA_BOS,2.796298763,2.796298763,0,48,61.85714286,37.42857143,2.903,0,0,0,0,68.57142857,64.21428571,60.35714286,59.35714286,0.010923668,0.01362108,0.002009804,0.004019608,4.05,0.25
288,2018 W01,R,CA_FRS,MA_BOS,2.627920165,NA,0.029607843,54.42857143,65.14285714,45.71428571,2.973,0,0,0,0,67.45238095,63.66071429,61.21428572,63.5,0.013390989,0.01732206,0.009411765,0.014803922,4,0.4
289,2018 W02,R,CA_FRS,MA_BOS,2.459541568,NA,0.156034483,53.28571429,59.42857143,47.57142857,2.996,0,0,0,0,65.98809524,62.66071429,60.82142857,62.28571429,0.025015657,0.029118037,0.048420386,0.092821163,4,0.4
290,2018 W03,R,CA_FRS,MA_BOS,2.29116297,NA,0.020535714,49.42857143,57.42857143,43.14285714,3.028,0,0,0,0,63.60714286,60.58928571,60.96428571,58.42857143,0.026726967,0.031661416,0.05154451,0.088285098,4,0.4
291,2018 W04,R,CA_FRS,MA_BOS,2.122784372,2.122784372,0.034038462,49.71428571,61.14285714,39,3.025,0,0,0,0,63.07142857,60.57142857,60.78571429,59.28571429,0.029098762,0.031031965,0.060054126,0.027287088,4,0.4
292,2018 W05,R,CA_FRS,MA_BOS,1.967381451,1.967381451,0,55.71428571,69.85714286,44.42857143,3.07,0,0,0,0,63.0952381,61.58928571,61.96428571,65.5,0.029098762,0.031031965,0.052652165,0.017019231,4.1,0.2
293,2018 W06,R,CA_FRS,MA_BOS,2.015839197,2.015839197,0,59,74.14285714,46.14285714,3.086,0,0,0,0,63.65476191,63.23214286,65.64285714,72,0.023959873,0.031031965,0.013643544,0,4.1,0.2
294,2018 W07,R,CA_FRS,MA_BOS,2.02094279,NA,0,52.57142857,66.14285714,40.14285714,3.063,0,0,0,0,63,64.39285714,67.82142857,70.14285714,0.023944149,0.030027063,0.008509616,0,4.1,0.2
295,2018 W08,R,CA_FRS,MA_BOS,2.026046383,2.026046383,0.00372549,45.71428571,57.28571429,34,3.027,0,0,0,0,62.66666667,63.82142857,66.85714286,61.71428571,0.020998434,0.030492749,0.000931372,0.001862745,4.1,0.2
296,2018 W09,R,CA_FRS,MA_BOS,2.058061985,NA,0.292,48.28571429,56.28571429,41.42857143,3.007,0,0,0,0,62.21428571,62.71428571,63.46428572,56.78571429,0.045331767,0.063291769,0.073931372,0.147862745,4,0.1
297,2018 W10,R,CA_FRS,MA_BOS,2.090077588,NA,0.0026,57.28571429,70.71428571,46.42857143,2.992,0,0,0,0,63.02380952,64.125,62.60714286,63.5,0.045548434,0.044112458,0.074581373,0.1473,4,0.1
298,2018 W11,R,CA_FRS,MA_BOS,2.122093191,2.122093191,0.095333333,55.57142857,64.85714286,45.71428571,2.976,0,0,0,0,63.69047619,65.05357143,62.28571429,67.78571429,0.052822944,0.053462161,0.098414706,0.048966667,4,0.1
299,2018 W12,R,CA_FRS,MA_BOS,2.153849814,2.153849814,0.442372881,55.71428571,64.71428571,46.42857143,2.972,0,0,0,0,63.92857143,65.5,64.14285714,64.78571429,0.089687351,0.104503963,0.208076554,0.268853107,4,0.1
300,2018 W13,R,CA_FRS,MA_BOS,2.207198927,2.207198927,0.003921569,62.42857143,77.14285714,49.57142857,3.01,0,0,0,0,64.92857143,66.41071429,69.35714286,70.92857143,0.087546828,0.104994159,0.136056946,0.223147225,4,0.2
301,2018 W14,R,CA_FRS,MA_BOS,2.253733207,2.253733207,0.06372549,65.42857143,75.71428571,54.71428571,3.042,0,0,0,0,66.28571429,66.60714286,70.60714286,76.42857143,0.079854412,0.112959845,0.151338318,0.033823529,4,0.3
302,2018 W15,R,CA_FRS,MA_BOS,2.322859558,2.322859558,0.000943396,63,77.14285714,50.28571429,3.043,0,0,0,0,67.92857143,67.98214286,73.67857143,76.42857143,0.078221718,0.11307777,0.127740834,0.032334443,4,0.3
303,2018 W16,R,CA_FRS,MA_BOS,2.393609555,2.393609555,0.041964286,60,73.85714286,48,3.104,0,0,0,0,68.98809524,70.05357143,75.96428571,75.5,0.078882204,0.117857619,0.027638685,0.021453841,4,0.3
304,2018 W17,R,CA_FRS,MA_BOS,2.41622657,2.41622657,0,70.28571429,83.42857143,56.14285714,3.133,0,0,0,0,70.11904762,73.44642857,77.53571428,78.64285714,0.078882204,0.081357619,0.026658293,0.020982143,3.8,0.3
305,2018 W18,R,CA_FRS,MA_BOS,2.392366291,2.392366291,0,67.71428571,81.42857143,55.42857143,3.157,0,0,0,0,70.72619048,74.78571428,78.96428571,82.42857143,0.078882204,0.081032619,0.010726921,0,3.8,0.2
306,2018 W19,R,CA_FRS,MA_BOS,2.401654525,2.401654525,0,72.57142857,86.14285714,58.57142857,3.171,0,0,0,0,72.39285714,77.44642857,81.21428572,83.78571429,0.078882204,0.069115953,0.010491072,0,3.8,0.2
307,2018 W20,R,CA_FRS,MA_BOS,2.625838173,2.625838173,0,69,82.14285714,56.42857143,3.239,0,0,0,0,74.46428571,79.625,83.28571428,84.14285714,0.078571746,0.013819343,0,0,3.8,0.2
308,2018 W21,R,CA_FRS,MA_BOS,2.685500158,2.685500158,0.0026,68.42857143,81.28571429,57.14285714,3.277,0,0,0,0,76.54761905,80.14285714,82.75,81.71428571,0.05445508,0.013654147,0.00065,0.0013,4,0.2
309,2018 W22,R,CA_FRS,MA_BOS,2.939929757,2.939929757,0,77.28571429,92.57142857,61.57142857,3.288,0,0,0,0,78.36904762,82.25,85.53571429,86.92857143,0.054238413,0.00568846,0.00065,0.0013,4,0.1
310,2018 W23,R,CA_FRS,MA_BOS,2.868314752,2.868314752,0,75.57142857,89.71428571,60.57142857,3.285,0,0,0,0,80.44047619,83.82142857,86.42857143,91.14285714,0.046293969,0.005570536,0.00065,0,4,0.1
311,2018 W24,R,CA_FRS,MA_BOS,2.7321006,2.7321006,0,79.14285714,93.71428571,64.28571429,3.266,0,0,0,0,82.85714286,86.30357143,89.32142857,91.71428571,0.009429562,0.000325,0.00065,0,4,0.1
312,2018 W25,R,CA_FRS,MA_BOS,2.780055231,2.780055231,0,82.28571429,97.85714286,66.71428571,3.244,0,0,0,0,84.58333333,88.10714286,93.46428571,95.78571429,0.009102764,0.000325,0,0,3.8,0.1
313,2018 W26,R,CA_FRS,MA_BOS,2.643259626,2.643259626,0,82.85714286,98.42857143,67.42857143,3.216,0,0,0,0,86.47619048,90.23214286,94.92857143,98.14285714,0.003792307,0.000325,0,0,3.8,0.1
314,2018 W27,R,CA_FRS,MA_BOS,2.471884791,2.471884791,0,84.42857143,99.85714286,69.42857143,3.236,0,0,0,0,88.36904762,91.94642857,97.46428572,99.14285714,0.003713691,0.000325,0,0,3.8,0.1
315,2018 W28,R,CA_FRS,MA_BOS,2.503529959,2.503529959,0,88.42857143,102.7142857,74.14285714,3.243,0,0,0,0,90.77380952,94.51785714,99.71428571,101.2857143,0.000216667,0.000325,0,0,3.8,0.1
316,2018 W29,R,CA_FRS,MA_BOS,2.447075259,2.447075259,0,89.42857143,104.4285714,75.28571429,3.239,0,0,0,0,92.52380952,97.41071428,101.3571428,103.5714286,0.000216667,0,0,0,3.8,0.1
317,2018 W30,R,CA_FRS,MA_BOS,2.398918851,2.398918851,0,89.42857143,104.1428571,75.28571429,3.22,0,0,0,0,94.41666666,98.85714285,102.7857143,104.2857143,0.000216667,0,0,0,3.8,0.1
318,2018 W31,R,CA_FRS,MA_BOS,2.363320329,2.363320329,0,87,102.4285714,72,3.226,0,0,0,0,95.77380951,100.4464286,103.4285714,103.2857143,0.000216667,0,0,0,3.8,0.2
319,2018 W32,R,CA_FRS,MA_BOS,2.339598927,NA,0,85.42857143,102.1428571,70.57142857,3.223,0,0,0,0,97.44047618,101.5,103.2857143,102.2857143,0.000216667,0,0,0,3.8,0.2
320,2018 W33,R,CA_FRS,MA_BOS,2.315877526,2.315877526,0,85.14285714,101.4285714,69.57142857,3.217,0,0,0,0,99.1190476,101.9464285,102.5357143,101.7857143,0,0,0,0,3.7,0.2
321,2018 W34,R,CA_FRS,MA_BOS,2.3673103,2.3673103,0,79.71428571,95.28571429,63.85714286,3.207,0,0,0,0,99.34523808,101.5535714,100.3214285,98.35714284,0,0,0,0,3.7,0.2
322,2018 W35,R,CA_FRS,MA_BOS,2.315763682,2.315763682,0,77,91.14285714,63.57142857,3.226,0,0,0,0,99.4642857,100.4642857,97.49999998,93.21428571,0,0,0,0,3.7,0.2
323,2018 W36,R,CA_FRS,MA_BOS,2.279697091,2.279697091,0,83.14285714,98.85714286,68.57142857,3.252,0,0,0,0,99.89285713,99.98214284,96.67857142,95,0,0,0,0,3.7,0.2
324,2018 W37,R,CA_FRS,MA_BOS,2.342518791,2.342518791,0,74.85714286,89,60.57142857,3.258,0,0,0,0,99.15476189,98.05357141,93.57142857,93.92857143,0,0,0,0,3.8,0.2
325,2018 W38,R,CA_FRS,MA_BOS,2.295671322,2.295671322,0,75.57142857,92.14285714,60,3.268,0,0,0,0,98.63095237,96.55357142,92.78571428,90.57142857,0,0,0,0,3.8,0.2
326,2018 W39,R,CA_FRS,MA_BOS,2.242150079,2.242150079,0,76.42857143,91.42857143,61.85714286,3.271,0,0,0,0,97.92857141,95.17857142,92.85714286,91.78571428,0,0,0,0,3.8,0.3
327,2018 W40,R,CA_FRS,MA_BOS,2.247161492,2.247161492,0.055208333,70.57142857,81.28571429,61.14285714,3.313,0,0,0,0,96.14285713,92.57142857,88.46428572,86.35714286,0.004600694,0.006901042,0.013802083,0.027604167,3.8,0.3
328,2018 W41,R,CA_FRS,MA_BOS,2.179326527,2.179326527,0,68,80.28571429,56.28571429,3.385,0,0,0,0,94.13095237,89.92857143,86.28571429,80.78571429,0.004600694,0.006901042,0.013802083,0.027604167,3.8,0.3
329,2018 W42,R,CA_FRS,MA_BOS,2.220281566,2.220281566,0,67.71428571,83.14285714,53.28571429,3.394,0,0,0,0,92.38095237,88.41071429,84.03571429,81.71428571,0.004600694,0.006901042,0.013802083,0,3.8,0.3
330,2018 W43,R,CA_FRS,MA_BOS,2.229833112,2.229833112,0,66.57142857,81.57142857,53,3.38,0,0,0,0,90.64285714,87.21428572,81.57142857,82.35714286,0.004600694,0.006901042,0.013802083,0,3.8,0.3
331,2018 W44,R,CA_FRS,MA_BOS,2.458489387,2.458489387,0,63,75.71428571,51.71428571,3.355,0,0,0,0,88.44047619,84.32142857,80.17857143,78.64285714,0.004600694,0.006901042,0,0,3.8,0
332,2018 W45,R,CA_FRS,MA_BOS,2.635831363,2.635831363,0.000208333,58.57142857,71.85714286,46.42857143,3.338,0,0,0,0,85.97619048,82.17857143,78.07142857,73.78571428,0.004618056,0.006927083,5.21E-05,0.000104166,3.9,0
333,2018 W46,R,CA_FRS,MA_BOS,2.45874011,2.45874011,0,54.71428571,68.85714286,40.42857143,3.317,0,0,0,0,83.77380952,79.26785714,74.5,70.35714286,0.004618056,0.006927083,5.21E-05,0.000104166,3.9,0
334,2018 W47,R,CA_FRS,MA_BOS,2.247653617,2.247653617,0.115961538,55.57142857,66.28571429,46.57142857,3.282,0,0,0,0,81.70238095,76.125,70.67857143,67.57142858,0.014281517,0.021422276,0.029042468,0.057980769,3.9,0
335,2018 W48,R,CA_FRS,MA_BOS,2.173132892,2.173132892,0.268909091,53.42857143,60.28571429,46.85714286,3.261,0,0,0,0,78.48809524,73.5,66.82142858,63.28571429,0.036690608,0.04813487,0.09626974,0.192435315,3.9,-0.1
