"","Mode","ORegionDAT","DRegionDAT","yw","sanitized_cost","approx_cost"
"1","R","CA_FRS","IL_CHI",2017 W01,1.56540082001864,1.56540082001864
"2","R","CA_FRS","IL_CHI",2017 W02,1.5744805359508,1.5744805359508
"3","R","CA_FRS","IL_CHI",2017 W03,1.54726662934962,1.54726662934962
"4","R","CA_FRS","IL_CHI",2017 W04,1.49016513358857,1.49016513358857
"5","R","CA_FRS","IL_CHI",2017 W05,1.46279956708675,1.46279956708675
"6","R","CA_FRS","IL_CHI",2017 W06,1.45009329533344,1.45009329533344
"7","R","CA_FRS","IL_CHI",2017 W07,1.42031681681231,1.42031681681231
"8","R","CA_FRS","IL_CHI",2017 W08,1.52052067467133,1.52052067467133
"9","R","CA_FRS","IL_CHI",2017 W09,1.4028815143076,1.4028815143076
"10","R","CA_FRS","IL_CHI",2017 W10,1.44190512675875,1.44190512675875
"11","R","CA_FRS","IL_CHI",2017 W11,1.4657056851083,1.4657056851083
"12","R","CA_FRS","IL_CHI",2017 W12,1.4619920179992,1.4619920179992
"13","R","CA_FRS","IL_CHI",2017 W13,1.47395048017498,1.47395048017498
"14","R","CA_FRS","IL_CHI",2017 W14,1.57694828428873,1.57694828428873
"15","R","CA_FRS","IL_CHI",2017 W15,1.6565709884483,1.6565709884483
"16","R","CA_FRS","IL_CHI",2017 W16,1.68542753600213,1.68542753600213
"17","R","CA_FRS","IL_CHI",2017 W17,1.65701256690788,1.65701256690788
"18","R","CA_FRS","IL_CHI",2017 W18,1.61738171018344,1.61738171018344
"19","R","CA_FRS","IL_CHI",2017 W19,1.72279317996248,1.72279317996248
"20","R","CA_FRS","IL_CHI",2017 W20,1.73428816175746,1.73428816175746
"21","R","CA_FRS","IL_CHI",2017 W21,1.95023088467082,1.95023088467082
"22","R","CA_FRS","IL_CHI",2017 W22,1.95148912733891,1.95148912733891
"23","R","CA_FRS","IL_CHI",2017 W23,2.15364146282011,2.15364146282011
"24","R","CA_FRS","IL_CHI",2017 W24,2.04996519392843,2.04996519392843
"25","R","CA_FRS","IL_CHI",2017 W25,1.95108596182089,1.95108596182089
"26","R","CA_FRS","IL_CHI",2017 W26,1.9309689183304,1.9309689183304
"27","R","CA_FRS","IL_CHI",2017 W27,1.94445683551885,1.94445683551885
"28","R","CA_FRS","IL_CHI",2017 W28,1.84335882430107,1.84335882430107
"29","R","CA_FRS","IL_CHI",2017 W29,1.83445567857199,1.83445567857199
"30","R","CA_FRS","IL_CHI",2017 W30,1.84084767572103,1.84084767572103
"31","R","CA_FRS","IL_CHI",2017 W31,1.78191362643213,1.78191362643213
"32","R","CA_FRS","IL_CHI",2017 W32,1.771574049772,1.771574049772
"33","R","CA_FRS","IL_CHI",2017 W33,NA,1.7474272035635
"34","R","CA_FRS","IL_CHI",2017 W34,1.723280357355,1.723280357355
"35","R","CA_FRS","IL_CHI",2017 W35,1.75299822712162,1.75299822712162
"36","R","CA_FRS","IL_CHI",2017 W36,1.7483999007448,1.7483999007448
"37","R","CA_FRS","IL_CHI",2017 W37,NA,1.7611500193623
"38","R","CA_FRS","IL_CHI",2017 W38,1.77390013797981,1.77390013797981
"39","R","CA_FRS","IL_CHI",2017 W39,1.77331146666714,1.77331146666714
"40","R","CA_FRS","IL_CHI",2017 W40,1.84511630096206,1.84511630096206
"41","R","CA_FRS","IL_CHI",2017 W41,1.79318107286117,1.79318107286117
"42","R","CA_FRS","IL_CHI",2017 W42,1.73053760654093,1.73053760654093
"43","R","CA_FRS","IL_CHI",2017 W43,1.71266184741764,1.71266184741764
"44","R","CA_FRS","IL_CHI",2017 W44,1.75533928060453,1.75533928060453
"45","R","CA_FRS","IL_CHI",2017 W45,1.83067299413012,1.83067299413012
"46","R","CA_FRS","IL_CHI",2017 W46,2.01654178269767,2.01654178269767
"47","R","CA_FRS","IL_CHI",2017 W47,1.89609045915672,1.89609045915672
"48","R","CA_FRS","IL_CHI",2017 W48,1.89482321238047,1.89482321238047
"49","R","CA_FRS","IL_CHI",2017 W49,1.96913641390126,1.96913641390126
"50","R","CA_FRS","IL_CHI",2017 W50,1.93405860000827,1.93405860000827
"51","R","CA_FRS","IL_CHI",2017 W51,2.09083238503643,2.09083238503643
"52","R","CA_FRS","IL_CHI",2017 W52,2.11154006831367,2.11154006831367
"53","R","CA_FRS","IL_CHI",2018 W01,2.17363571510956,2.17363571510956
"54","R","CA_FRS","IL_CHI",2018 W02,2.10440342297154,2.10440342297154
"55","R","CA_FRS","IL_CHI",2018 W03,1.94769197981127,1.94769197981127
"56","R","CA_FRS","IL_CHI",2018 W04,1.81680959942722,1.81680959942722
"57","R","CA_FRS","IL_CHI",2018 W05,1.6418524919691,1.6418524919691
"58","R","CA_FRS","IL_CHI",2018 W06,1.59040937882879,1.59040937882879
"59","R","CA_FRS","IL_CHI",2018 W07,1.6194903596957,1.6194903596957
"60","R","CA_FRS","IL_CHI",2018 W08,1.68021563898679,1.68021563898679
"61","R","CA_FRS","IL_CHI",2018 W09,1.60789361639141,1.60789361639141
"62","R","CA_FRS","IL_CHI",2018 W10,NA,1.61438377962431
"63","R","CA_FRS","IL_CHI",2018 W11,1.62087394285721,1.62087394285721
"64","R","CA_FRS","IL_CHI",2018 W12,1.59692818700751,1.59692818700751
"65","R","CA_FRS","IL_CHI",2018 W13,1.75610700024327,1.75610700024327
"66","R","CA_FRS","IL_CHI",2018 W14,1.91036258209562,1.91036258209562
"67","R","CA_FRS","IL_CHI",2018 W15,1.96678650332922,1.96678650332922
"68","R","CA_FRS","IL_CHI",2018 W16,2.07590059436573,2.07590059436573
"69","R","CA_FRS","IL_CHI",2018 W17,2.09695619402484,2.09695619402484
"70","R","CA_FRS","IL_CHI",2018 W18,2.17018689275225,2.17018689275225
"71","R","CA_FRS","IL_CHI",2018 W19,2.21418501790978,2.21418501790978
"72","R","CA_FRS","IL_CHI",2018 W20,2.26301573878349,2.26301573878349
"73","R","CA_FRS","IL_CHI",2018 W21,2.41937962470518,2.41937962470518
"74","R","CA_FRS","IL_CHI",2018 W22,2.7951057891173,2.7951057891173
"75","R","CA_FRS","IL_CHI",2018 W23,2.66616923162305,2.66616923162305
"76","R","CA_FRS","IL_CHI",2018 W24,2.58786930950355,2.58786930950355
"77","R","CA_FRS","IL_CHI",2018 W25,2.61104548745547,2.61104548745547
"78","R","CA_FRS","IL_CHI",2018 W26,2.55620070314042,2.55620070314042
"79","R","CA_FRS","IL_CHI",2018 W27,2.34348557115839,2.34348557115839
"80","R","CA_FRS","IL_CHI",2018 W28,2.30651744745871,2.30651744745871
"81","R","CA_FRS","IL_CHI",2018 W29,2.28857549371085,2.28857549371085
"82","R","CA_FRS","IL_CHI",2018 W30,2.19460663158932,2.19460663158932
"83","R","CA_FRS","IL_CHI",2018 W31,2.19238842574511,2.19238842574511
"84","R","CA_FRS","IL_CHI",2018 W32,2.14468865909271,2.14468865909271
"85","R","CA_FRS","IL_CHI",2018 W33,2.09879693519501,2.09879693519501
"86","R","CA_FRS","IL_CHI",2018 W34,2.1378339647065,2.1378339647065
"87","R","CA_FRS","IL_CHI",2018 W35,2.15953964188825,2.15953964188825
"88","R","CA_FRS","IL_CHI",2018 W36,2.11842823075587,2.11842823075587
"89","R","CA_FRS","IL_CHI",2018 W37,2.09466325976273,2.09466325976273
"90","R","CA_FRS","IL_CHI",2018 W38,2.13503504000531,2.13503504000531
"91","R","CA_FRS","IL_CHI",2018 W39,2.11532087634401,2.11532087634401
"92","R","CA_FRS","IL_CHI",2018 W40,2.0757198774312,2.0757198774312
"93","R","CA_FRS","IL_CHI",2018 W41,2.03347102912029,2.03347102912029
"94","R","CA_FRS","IL_CHI",2018 W42,2.01761250789737,2.01761250789737
"95","R","CA_FRS","IL_CHI",2018 W43,2.02469544351648,2.02469544351648
"96","R","CA_FRS","IL_CHI",2018 W44,2.09545620098244,2.09545620098244
"97","R","CA_FRS","IL_CHI",2018 W45,2.21188297059735,2.21188297059735
"98","R","CA_FRS","IL_CHI",2018 W46,2.04760530466114,2.04760530466114
"99","R","CA_FRS","IL_CHI",2018 W47,2.00706238074745,2.00706238074745
"100","R","CA_FRS","IL_CHI",2018 W48,2.05571018731924,2.05571018731924
"101","R","CA_FRS","IL_CHI",2018 W49,2.01349517324695,2.01349517324695
"102","R","CA_FRS","IL_CHI",2018 W50,1.94283370875287,1.94283370875287
"103","R","CA_FRS","IL_CHI",2018 W51,1.94527587165846,1.94527587165846
"104","R","CA_FRS","IL_CHI",2018 W52,1.95267256783201,1.95267256783201
"105","R","CA_FRS","IL_CHI",2019 W01,1.89303300699391,1.89303300699391
"106","R","CA_FRS","IL_CHI",2019 W02,1.73907831094403,1.73907831094403
"107","R","CA_FRS","IL_CHI",2019 W03,1.57726962751149,1.57726962751149
"108","R","CA_FRS","IL_CHI",2019 W04,1.64262454462271,1.64262454462271
"109","R","CA_FRS","IL_CHI",2019 W05,1.63543982347583,1.63543982347583
"110","R","CA_FRS","IL_CHI",2019 W06,1.57002504007387,1.57002504007387
"111","R","CA_FRS","IL_CHI",2019 W07,1.47217670781744,1.47217670781744
"112","R","CA_FRS","IL_CHI",2019 W08,1.46562271477696,1.46562271477696
"113","R","CA_FRS","IL_CHI",2019 W09,1.50143791412109,1.50143791412109
"114","R","CA_FRS","IL_CHI",2019 W10,1.50220959607647,1.50220959607647
"115","R","CA_FRS","IL_CHI",2019 W11,1.46234575905399,1.46234575905399
"116","R","CA_FRS","IL_CHI",2019 W12,1.65236805878017,1.65236805878017
"117","R","CA_FRS","IL_CHI",2019 W13,1.6983702411872,1.6983702411872
"118","R","CA_FRS","IL_CHI",2019 W14,1.76827040688788,1.76827040688788
"119","R","CA_FRS","IL_CHI",2019 W15,1.89132718039075,1.89132718039075
"120","R","CA_FRS","IL_CHI",2019 W16,1.86655350310879,1.86655350310879
"121","R","CA_FRS","IL_CHI",2019 W17,1.92321465054991,1.92321465054991
"122","R","CA_FRS","IL_CHI",2019 W18,1.88843552331025,1.88843552331025
"123","R","CA_FRS","IL_CHI",2019 W19,1.88871366587507,1.88871366587507
"124","R","CA_FRS","IL_CHI",2019 W20,1.8773271027433,1.8773271027433
"125","R","CA_FRS","IL_CHI",2019 W21,1.90701750993378,1.90701750993378
"126","R","CA_FRS","IL_CHI",2019 W22,2.03024419435646,2.03024419435646
"127","R","CA_FRS","IL_CHI",2019 W23,2.00345702064311,2.00345702064311
"128","R","CA_FRS","IL_CHI",2019 W24,2.04069975734635,2.04069975734635
"129","R","CA_FRS","IL_CHI",2019 W25,2.04804793768457,2.04804793768457
"130","R","CA_FRS","IL_CHI",2019 W26,2.05349602483086,2.05349602483086
"131","R","CA_FRS","IL_CHI",2019 W27,1.98925370628532,1.98925370628532
"132","R","CA_FRS","IL_CHI",2019 W28,1.96046774960161,1.96046774960161
"133","R","CA_FRS","IL_CHI",2019 W29,1.95513904243549,1.95513904243549
"134","R","CA_FRS","IL_CHI",2019 W30,1.93805500949082,1.93805500949082
"135","R","CA_FRS","IL_CHI",2019 W31,1.89216120681413,1.89216120681413
"136","R","CA_FRS","IL_CHI",2019 W32,1.85869792606448,1.85869792606448
"137","R","CA_FRS","IL_CHI",2019 W33,1.84267725516189,1.84267725516189
"138","R","CA_FRS","IL_CHI",2019 W34,1.82611287234063,1.82611287234063
"139","R","CA_FRS","IL_CHI",2019 W35,1.83247273234536,1.83247273234536
"140","R","CA_FRS","IL_CHI",2019 W36,1.80950619099398,1.80950619099398
"141","R","CA_FRS","IL_CHI",2019 W37,1.79041617256646,1.79041617256646
"142","R","CA_FRS","IL_CHI",2019 W38,1.75032709914389,1.75032709914389
"143","R","CA_FRS","IL_CHI",2019 W39,1.73825166996358,1.73825166996358
"144","R","CA_FRS","IL_CHI",2019 W40,1.73805701795823,1.73805701795823
"145","R","CA_FRS","IL_CHI",2019 W41,1.62988397358965,1.62988397358965
"146","R","CA_FRS","IL_CHI",2019 W42,1.62745934924074,1.62745934924074
"147","R","CA_FRS","IL_CHI",2019 W43,1.66578387375517,1.66578387375517
"148","R","CA_FRS","IL_CHI",2019 W44,1.70795789552081,1.70795789552081
"149","R","CA_FRS","IL_CHI",2019 W45,1.81981244604467,1.81981244604467
"150","R","CA_FRS","IL_CHI",2019 W46,1.8557619628802,1.8557619628802
"151","R","CA_FRS","IL_CHI",2019 W47,1.90426110540648,1.90426110540648
"152","R","CA_FRS","IL_CHI",2019 W48,NA,1.82580646905625
"153","R","CA_FRS","IL_CHI",2019 W49,1.74735183270603,1.74735183270603
"154","R","CA_FRS","IL_CHI",2019 W50,1.80730531516218,1.80730531516218
"155","R","CA_FRS","IL_CHI",2019 W51,1.81110889956615,1.81110889956615
"156","R","CA_FRS","IL_CHI",2019 W52,1.80761454110952,1.80761454110952
"157","R","CA_FRS","IL_CHI",2020 W01,1.82648410492627,1.82648410492627
"158","R","CA_FRS","IL_CHI",2020 W02,1.73747908800309,1.73747908800309
"159","R","CA_FRS","IL_CHI",2020 W03,1.63580365848374,1.63580365848374
"160","R","CA_FRS","IL_CHI",2020 W04,1.60363254580743,1.60363254580743
"161","R","CA_FRS","IL_CHI",2020 W05,1.58708087322527,1.58708087322527
"162","R","CA_FRS","IL_CHI",2020 W06,1.4670211906597,1.4670211906597
"163","R","CA_FRS","IL_CHI",2020 W07,1.42827245088369,1.42827245088369
"164","R","CA_FRS","IL_CHI",2020 W08,1.4338538077876,1.4338538077876
"165","R","CA_FRS","IL_CHI",2020 W09,1.50697456404909,1.50697456404909
"166","R","CA_FRS","IL_CHI",2020 W10,1.57400659104272,1.57400659104272
"167","R","CA_FRS","IL_CHI",2020 W11,1.77286039492542,1.77286039492542
"168","R","CA_FRS","IL_CHI",2020 W12,1.74688324458314,1.74688324458314
"169","R","CA_FRS","IL_CHI",2020 W13,1.59760540226827,1.59760540226827
"170","R","CA_FRS","IL_CHI",2020 W14,1.61797276417069,1.61797276417069
"171","R","CA_FRS","IL_CHI",2020 W15,1.62463118809693,1.62463118809693
"172","R","CA_FRS","IL_CHI",2020 W16,1.63480210464566,1.63480210464566
"173","R","CA_FRS","IL_CHI",2020 W17,1.75442722772951,1.75442722772951
"174","R","CA_FRS","IL_CHI",2020 W18,1.93088458552691,1.93088458552691
"175","R","CA_FRS","IL_CHI",2020 W19,1.9437682779721,1.9437682779721
"176","R","CA_FRS","IL_CHI",2020 W20,2.13867181256786,2.13867181256786
"177","R","CA_FRS","IL_CHI",2020 W21,2.13298936889224,2.13298936889224
"178","R","CA_FRS","IL_CHI",2020 W22,2.12434706624213,2.12434706624213
"179","R","CA_FRS","IL_CHI",2020 W23,2.07246205771441,2.07246205771441
"180","R","CA_FRS","IL_CHI",2020 W24,2.08201276831864,2.08201276831864
"181","R","CA_FRS","IL_CHI",2020 W25,2.07806757217333,2.07806757217333
"182","R","CA_FRS","IL_CHI",2020 W26,2.08967483991537,2.08967483991537
"183","R","CA_FRS","IL_CHI",2020 W27,2.06237010566292,2.06237010566292
"184","R","CA_FRS","IL_CHI",2020 W28,2.09430541634516,2.09430541634516
"185","R","CA_FRS","IL_CHI",2020 W29,2.20417522607913,2.20417522607913
"186","R","CA_FRS","IL_CHI",2020 W30,2.23568629889255,2.23568629889255
"187","R","CA_FRS","IL_CHI",2020 W31,2.17339781988118,2.17339781988118
"188","R","CA_FRS","IL_CHI",2020 W32,2.13349374153024,2.13349374153024
"189","R","CA_FRS","IL_CHI",2020 W33,2.10799624996651,2.10799624996651
"190","R","CA_FRS","IL_CHI",2020 W34,2.09222100030675,2.09222100030675
"191","R","CA_FRS","IL_CHI",2020 W35,2.14606050662937,2.14606050662937
"192","R","CA_FRS","IL_CHI",2020 W36,2.13912145016976,2.13912145016976
"193","R","CA_FRS","IL_CHI",2020 W37,2.11570373776159,2.11570373776159
"194","R","CA_FRS","IL_CHI",2020 W38,2.06458703627164,2.06458703627164
"195","R","CA_FRS","IL_CHI",2020 W39,2.15227742921925,2.15227742921925
"196","R","CA_FRS","IL_CHI",2020 W40,2.13143131427676,2.13143131427676
"197","R","CA_FRS","IL_CHI",2020 W41,2.22202362954782,2.22202362954782
"198","R","CA_FRS","IL_CHI",2020 W42,2.36818210767177,2.36818210767177
"199","R","CA_FRS","IL_CHI",2020 W43,2.26715684782414,2.26715684782414
"200","R","CA_FRS","IL_CHI",2020 W44,2.28626164291987,2.28626164291987
"201","R","CA_FRS","IL_CHI",2020 W45,2.37953996222756,2.37953996222756
"202","R","CA_FRS","IL_CHI",2020 W46,2.45790932480452,2.45790932480452
"203","R","CA_FRS","IL_CHI",2020 W47,2.33268180531322,2.33268180531322
"204","R","CA_FRS","IL_CHI",2020 W48,2.19717212393083,2.19717212393083
"205","R","CA_FRS","IL_CHI",2020 W49,2.16095096109014,2.16095096109014
"206","R","CA_FRS","IL_CHI",2020 W50,2.10558228320546,2.10558228320546
"207","R","CA_FRS","IL_CHI",2020 W51,2.12509609172901,2.12509609172901
"208","R","CA_FRS","IL_CHI",2020 W52,NA,2.12374162618893
"209","R","CA_FRS","IL_CHI",2020 W53,2.12238716064886,2.12238716064886
"210","R","CA_FRS","IL_CHI",2021 W01,2.08113976840451,2.08113976840451
"211","R","CA_FRS","IL_CHI",2021 W02,2.08035352613832,2.08035352613832
"212","R","CA_FRS","IL_CHI",2021 W03,1.95082374540251,1.95082374540251
"213","R","CA_FRS","IL_CHI",2021 W04,2.00213740164519,2.00213740164519
"214","R","CA_FRS","IL_CHI",2021 W05,1.97577944781607,1.97577944781607
"215","R","CA_FRS","IL_CHI",2021 W06,1.97731702930346,1.97731702930346
"216","R","CA_FRS","IL_CHI",2021 W07,2.0733382666973,2.0733382666973
"217","R","CA_FRS","IL_CHI",2021 W08,2.200157233323,2.200157233323
"218","R","CA_FRS","IL_CHI",2021 W09,2.33867496851809,2.33867496851809
"219","R","CA_FRS","IL_CHI",2021 W10,2.51186503835779,2.51186503835779
"220","R","CA_FRS","IL_CHI",2021 W11,2.49590512569101,2.49590512569101
"221","R","CA_FRS","IL_CHI",2021 W12,2.54623040343913,2.54623040343913
"222","R","CA_FRS","IL_CHI",2021 W13,2.62555568118724,2.62555568118724
"223","R","CA_FRS","IL_CHI",2021 W14,2.57148095893535,2.57148095893535
"224","R","CA_FRS","IL_CHI",2021 W15,2.70880623668346,2.70880623668346
"225","R","CA_FRS","IL_CHI",2021 W16,2.75333151443157,2.75333151443157
"226","R","CA_FRS","IL_CHI",2021 W17,2.71665679217968,2.71665679217968
"227","R","CA_FRS","IL_CHI",2021 W18,3.0453820699278,3.0453820699278
"228","R","CA_FRS","IL_CHI",2021 W19,2.95650734767591,2.95650734767591
"229","R","CA_FRS","IL_CHI",2021 W20,3.01263262542402,3.01263262542402
"230","R","CA_FRS","IL_CHI",2021 W21,3.12675790317213,3.12675790317213
"231","R","CA_FRS","IL_CHI",2021 W22,3.10748318092024,3.10748318092024
"232","R","CA_FRS","IL_CHI",2021 W23,3.19840845866836,3.19840845866836
"233","R","CA_FRS","IL_CHI",2021 W24,3.09793373641647,3.09793373641647
"234","R","CA_FRS","IL_CHI",2021 W25,3.10185901416458,3.10185901416458
"235","R","CA_FRS","IL_CHI",2021 W26,3.15218429191269,3.15218429191269
"236","R","CA_FRS","MA_BOS",2017 W06,1.65351228577156,1.65351228577156
"237","R","CA_FRS","MA_BOS",2017 W07,1.58976726917777,1.58976726917777
"238","R","CA_FRS","MA_BOS",2017 W08,NA,1.5886475807407
"239","R","CA_FRS","MA_BOS",2017 W09,NA,1.58752789230362
"240","R","CA_FRS","MA_BOS",2017 W10,1.58640820386655,1.58640820386655
"241","R","CA_FRS","MA_BOS",2017 W11,1.68989852871031,1.68989852871031
"242","R","CA_FRS","MA_BOS",2017 W12,1.70938750483756,1.70938750483756
"243","R","CA_FRS","MA_BOS",2017 W13,1.77124065768376,1.77124065768376
"244","R","CA_FRS","MA_BOS",2017 W14,1.81748808869377,1.81748808869377
"245","R","CA_FRS","MA_BOS",2017 W15,1.99594108676945,1.99594108676945
"246","R","CA_FRS","MA_BOS",2017 W16,1.97224869839329,1.97224869839329
"247","R","CA_FRS","MA_BOS",2017 W17,1.89774537614951,1.89774537614951
"248","R","CA_FRS","MA_BOS",2017 W18,2.00529451007503,2.00529451007503
"249","R","CA_FRS","MA_BOS",2017 W19,1.9836413245573,1.9836413245573
"250","R","CA_FRS","MA_BOS",2017 W20,2.11544697827111,2.11544697827111
"251","R","CA_FRS","MA_BOS",2017 W21,2.29274244321053,2.29274244321053
"252","R","CA_FRS","MA_BOS",2017 W22,2.32232356549881,2.32232356549881
"253","R","CA_FRS","MA_BOS",2017 W23,2.39792268905603,2.39792268905603
"254","R","CA_FRS","MA_BOS",2017 W24,NA,2.26555706715798
"255","R","CA_FRS","MA_BOS",2017 W25,2.13319144525993,2.13319144525993
"256","R","CA_FRS","MA_BOS",2017 W26,2.17410589025539,2.17410589025539
"257","R","CA_FRS","MA_BOS",2017 W27,2.15250331402852,2.15250331402852
"258","R","CA_FRS","MA_BOS",2017 W28,2.06533964030631,2.06533964030631
"259","R","CA_FRS","MA_BOS",2017 W29,1.98614304376709,1.98614304376709
"260","R","CA_FRS","MA_BOS",2017 W30,1.95422324896411,1.95422324896411
"261","R","CA_FRS","MA_BOS",2017 W31,1.93244359495811,1.93244359495811
"262","R","CA_FRS","MA_BOS",2017 W32,1.92583062986857,1.92583062986857
"263","R","CA_FRS","MA_BOS",2017 W33,NA,1.91000342438999
"264","R","CA_FRS","MA_BOS",2017 W34,1.89417621891141,1.89417621891141
"265","R","CA_FRS","MA_BOS",2017 W35,1.91123209057923,1.91123209057923
"266","R","CA_FRS","MA_BOS",2017 W36,1.90939842739572,1.90939842739572
"267","R","CA_FRS","MA_BOS",2017 W37,NA,1.92478179174593
"268","R","CA_FRS","MA_BOS",2017 W38,1.94016515609614,1.94016515609614
"269","R","CA_FRS","MA_BOS",2017 W39,1.96674912229655,1.96674912229655
"270","R","CA_FRS","MA_BOS",2017 W40,2.18713690399999,2.18713690399999
"271","R","CA_FRS","MA_BOS",2017 W41,1.9735848515308,1.9735848515308
"272","R","CA_FRS","MA_BOS",2017 W42,1.96032039063004,1.96032039063004
"273","R","CA_FRS","MA_BOS",2017 W43,1.97698077809773,1.97698077809773
"274","R","CA_FRS","MA_BOS",2017 W44,2.19790360099404,2.19790360099404
"275","R","CA_FRS","MA_BOS",2017 W45,2.23129902447166,2.23129902447166
"276","R","CA_FRS","MA_BOS",2017 W46,2.37429964528325,2.37429964528325
"277","R","CA_FRS","MA_BOS",2017 W47,2.36296518167357,2.36296518167357
"278","R","CA_FRS","MA_BOS",2017 W48,NA,2.33391931025205
"279","R","CA_FRS","MA_BOS",2017 W49,2.30487343883053,2.30487343883053
"280","R","CA_FRS","MA_BOS",2017 W50,2.31332910763238,2.31332910763238
"281","R","CA_FRS","MA_BOS",2017 W51,NA,2.55481393540274
"282","R","CA_FRS","MA_BOS",2017 W52,2.7962987631731,2.7962987631731
"283","R","CA_FRS","MA_BOS",2018 W01,NA,2.62792016548449
"284","R","CA_FRS","MA_BOS",2018 W02,NA,2.45954156779588
"285","R","CA_FRS","MA_BOS",2018 W03,NA,2.29116297010728
"286","R","CA_FRS","MA_BOS",2018 W04,2.12278437241867,2.12278437241867
"287","R","CA_FRS","MA_BOS",2018 W05,1.96738145100398,1.96738145100398
"288","R","CA_FRS","MA_BOS",2018 W06,2.01583919693409,2.01583919693409
"289","R","CA_FRS","MA_BOS",2018 W07,NA,2.02094278977343
"290","R","CA_FRS","MA_BOS",2018 W08,2.02604638261276,2.02604638261276
"291","R","CA_FRS","MA_BOS",2018 W09,NA,2.05806198528145
"292","R","CA_FRS","MA_BOS",2018 W10,NA,2.09007758795015
"293","R","CA_FRS","MA_BOS",2018 W11,2.12209319061884,2.12209319061884
"294","R","CA_FRS","MA_BOS",2018 W12,2.15384981406491,2.15384981406491
"295","R","CA_FRS","MA_BOS",2018 W13,2.20719892722895,2.20719892722895
"296","R","CA_FRS","MA_BOS",2018 W14,2.25373320715963,2.25373320715963
"297","R","CA_FRS","MA_BOS",2018 W15,2.32285955801767,2.32285955801767
"298","R","CA_FRS","MA_BOS",2018 W16,2.39360955545457,2.39360955545457
"299","R","CA_FRS","MA_BOS",2018 W17,2.41622657014768,2.41622657014768
"300","R","CA_FRS","MA_BOS",2018 W18,2.39236629149276,2.39236629149276
"301","R","CA_FRS","MA_BOS",2018 W19,2.40165452489565,2.40165452489565
"302","R","CA_FRS","MA_BOS",2018 W20,2.62583817310152,2.62583817310152
"303","R","CA_FRS","MA_BOS",2018 W21,2.68550015813196,2.68550015813196
"304","R","CA_FRS","MA_BOS",2018 W22,2.93992975699372,2.93992975699372
"305","R","CA_FRS","MA_BOS",2018 W23,2.86831475232783,2.86831475232783
"306","R","CA_FRS","MA_BOS",2018 W24,2.73210060005105,2.73210060005105
"307","R","CA_FRS","MA_BOS",2018 W25,2.78005523056241,2.78005523056241
"308","R","CA_FRS","MA_BOS",2018 W26,2.64325962626394,2.64325962626394
"309","R","CA_FRS","MA_BOS",2018 W27,2.47188479128997,2.47188479128997
"310","R","CA_FRS","MA_BOS",2018 W28,2.50352995914716,2.50352995914716
"311","R","CA_FRS","MA_BOS",2018 W29,2.44707525893641,2.44707525893641
"312","R","CA_FRS","MA_BOS",2018 W30,2.39891885138506,2.39891885138506
"313","R","CA_FRS","MA_BOS",2018 W31,2.36332032865542,2.36332032865542
"314","R","CA_FRS","MA_BOS",2018 W32,NA,2.33959892726822
"315","R","CA_FRS","MA_BOS",2018 W33,2.31587752588103,2.31587752588103
"316","R","CA_FRS","MA_BOS",2018 W34,2.36731030043566,2.36731030043566
"317","R","CA_FRS","MA_BOS",2018 W35,2.31576368195573,2.31576368195573
"318","R","CA_FRS","MA_BOS",2018 W36,2.27969709068666,2.27969709068666
"319","R","CA_FRS","MA_BOS",2018 W37,2.34251879082144,2.34251879082144
"320","R","CA_FRS","MA_BOS",2018 W38,2.29567132199381,2.29567132199381
"321","R","CA_FRS","MA_BOS",2018 W39,2.24215007904904,2.24215007904904
"322","R","CA_FRS","MA_BOS",2018 W40,2.24716149168084,2.24716149168084
"323","R","CA_FRS","MA_BOS",2018 W41,2.17932652699951,2.17932652699951
"324","R","CA_FRS","MA_BOS",2018 W42,2.22028156621877,2.22028156621877
"325","R","CA_FRS","MA_BOS",2018 W43,2.22983311189821,2.22983311189821
"326","R","CA_FRS","MA_BOS",2018 W44,2.45848938702608,2.45848938702608
"327","R","CA_FRS","MA_BOS",2018 W45,2.63583136343688,2.63583136343688
"328","R","CA_FRS","MA_BOS",2018 W46,2.45874010963269,2.45874010963269
"329","R","CA_FRS","MA_BOS",2018 W47,2.24765361675521,2.24765361675521
"330","R","CA_FRS","MA_BOS",2018 W48,2.17313289236503,2.17313289236503
"331","R","CA_FRS","MA_BOS",2018 W49,NA,2.17807174034125
"332","R","CA_FRS","MA_BOS",2018 W50,2.18301058831746,2.18301058831746
"333","R","CA_FRS","MA_BOS",2018 W51,NA,2.2354529907686
"334","R","CA_FRS","MA_BOS",2018 W52,2.28789539321974,2.28789539321974
"335","R","CA_FRS","MA_BOS",2019 W01,2.1549719527347,2.1549719527347
"336","R","CA_FRS","MA_BOS",2019 W02,NA,2.03080002412434
"337","R","CA_FRS","MA_BOS",2019 W03,NA,1.90662809551397
"338","R","CA_FRS","MA_BOS",2019 W04,1.78245616690361,1.78245616690361
"339","R","CA_FRS","MA_BOS",2019 W05,1.71489752768525,1.71489752768525
"340","R","CA_FRS","MA_BOS",2019 W06,NA,1.69881993222485
"341","R","CA_FRS","MA_BOS",2019 W07,1.68274233676445,1.68274233676445
"342","R","CA_FRS","MA_BOS",2019 W08,1.83130980218343,1.83130980218343
"343","R","CA_FRS","MA_BOS",2019 W09,NA,1.79150507735114
