"STATION","NAME","DATE","PRCP","SNOW","SNWD","TAVG","TMAX","TMIN","TOBS"
"USC00028499","TEMPE ASU, AZ US","2017-02-11","0.00","0.0","0.0",,,"50","72"
"USC00028499","TEMPE ASU, AZ US","2017-02-12","0.00","0.0","0.0",,"75","57","74"
"USC00028499","TEMPE ASU, AZ US","2017-02-13","0.00","0.0","0.0",,"76","56","71"
"USC00028499","TEMPE ASU, AZ US","2017-02-14","0.00","0.0","0.0",,"76","51","70"
"USC00028499","TEMPE ASU, AZ US","2017-02-15","0.00","0.0","0.0",,"78","52","73"
"USC00028499","TEMPE ASU, AZ US","2017-02-16","0.00","0.0","0.0",,"76","43","74"
"USC00028499","TEMPE ASU, AZ US","2017-02-17","0.00","0.0","0.0",,"76","49","74"
"USC00028499","TEMPE ASU, AZ US","2017-02-18","0.31","0.0","0.0",,,"53","57"
"USC00028499","TEMPE ASU, AZ US","2017-02-19","0.61","0.0","0.0",,"62","48","60"
"USC00028499","TEMPE ASU, AZ US","2017-02-20","0.00","0.0","0.0",,"72","44","66"
"USC00028499","TEMPE ASU, AZ US","2017-02-21","0.00","0.0","0.0",,"76","46","75"
"USC00028499","TEMPE ASU, AZ US","2017-02-22","0.00","0.0","0.0",,"81","46","73"
"USC00028499","TEMPE ASU, AZ US","2017-02-23","0.00","0.0","0.0",,,"45","59"
"USC00028499","TEMPE ASU, AZ US","2017-02-24","0.00","0.0","0.0",,"64","34","63"
"USC00028499","TEMPE ASU, AZ US","2017-02-25","0.00","0.0","0.0",,"69","33","63"
"USC00028499","TEMPE ASU, AZ US","2017-02-26","0.00","0.0","0.0",,"70","46","66"
"USC00028499","TEMPE ASU, AZ US","2017-02-27","0.01","0.0","0.0",,"67","40","62"
"USC00028499","TEMPE ASU, AZ US","2017-02-28","0.35","0.0","0.0",,"66","49","64"
"USC00028499","TEMPE ASU, AZ US","2017-03-01","0.00","0.0","0.0",,"72","39","70"
"USC00028499","TEMPE ASU, AZ US","2017-03-02","0.00","0.0","0.0",,"78","43","67"
"USC00028499","TEMPE ASU, AZ US","2017-03-03","0.00","0.0","0.0",,"78","48","72"
"USC00028499","TEMPE ASU, AZ US","2017-03-04","0.00","0.0","0.0",,"82","44","75"
"USC00028499","TEMPE ASU, AZ US","2017-03-05","0.00","0.0","0.0",,"76","50","70"
"USC00028499","TEMPE ASU, AZ US","2017-03-06","0.00","0.0","0.0",,"73","46","65"
"USC00028499","TEMPE ASU, AZ US","2017-03-07","0.00","0.0","0.0",,"77","42","74"
"USC00028499","TEMPE ASU, AZ US","2017-03-08","0.00","0.0","0.0",,"85","41","84"
"USC00028499","TEMPE ASU, AZ US","2017-03-09","0.00","0.0","0.0",,"87","46","78"
"USC00028499","TEMPE ASU, AZ US","2017-03-10","0.00","0.0","0.0",,"89","46","66"
"USC00028499","TEMPE ASU, AZ US","2017-03-11","0.00","0.0","0.0",,"90","51","75"
"USC00028499","TEMPE ASU, AZ US","2017-03-12","0.00","0.0","0.0",,"89","52","86"
"USC00028499","TEMPE ASU, AZ US","2017-03-13","0.00","0.0","0.0",,"93","52","87"
"USC00028499","TEMPE ASU, AZ US","2017-03-14","0.00","0.0","0.0",,"95","54","88"
"USC00028499","TEMPE ASU, AZ US","2017-03-15","0.00","0.0","0.0",,"93","53","84"
"USC00028499","TEMPE ASU, AZ US","2017-03-16","0.00","0.0","0.0",,"94","52","90"
"USC00028499","TEMPE ASU, AZ US","2017-03-17","0.00","0.0","0.0",,"93","54","91"
"USC00028499","TEMPE ASU, AZ US","2017-03-18","0.00","0.0","0.0",,"95","54","94"
"USC00028499","TEMPE ASU, AZ US","2017-03-19","0.00","0.0","0.0",,"96","54","93"
"USC00028499","TEMPE ASU, AZ US","2017-03-20","0.00","0.0","0.0",,"95","53","89"
"USC00028499","TEMPE ASU, AZ US","2017-03-21","0.00","0.0","0.0",,"93","53","86"
"USC00028499","TEMPE ASU, AZ US","2017-03-22","0.00","0.0","0.0",,"86",,"79"
"USC00028499","TEMPE ASU, AZ US","2017-03-23","0.06","0.0","0.0",,,"51","69"
"USC00028499","TEMPE ASU, AZ US","2017-03-24","0.00","0.0","0.0",,"79","47","59"
"USC00028499","TEMPE ASU, AZ US","2017-03-25","0.00","0.0","0.0",,"82","37","79"
"USC00028499","TEMPE ASU, AZ US","2017-03-26","0.00","0.0","0.0",,"85","46","80"
"USC00028499","TEMPE ASU, AZ US","2017-03-27","0.00","0.0","0.0",,"83","45","79"
"USC00028499","TEMPE ASU, AZ US","2017-03-28","0.00","0.0","0.0",,,"45","76"
"USC00028499","TEMPE ASU, AZ US","2017-03-29","0.00","0.0","0.0",,"84","47","83"
"USC00028499","TEMPE ASU, AZ US","2017-03-30","0.00","0.0","0.0",,"89","45","63"
"USC00028499","TEMPE ASU, AZ US","2017-03-31","0.00","0.0","0.0",,"65","52","62"
"USC00028499","TEMPE ASU, AZ US","2017-04-01","0.00","0.0","0.0",,"74","42","70"
"USC00028499","TEMPE ASU, AZ US","2017-04-02","0.00","0.0","0.0",,"81","42","79"
"USC00028499","TEMPE ASU, AZ US","2017-04-03","0.00","0.0","0.0",,"85","49","83"
"USC00028499","TEMPE ASU, AZ US","2017-04-04","0.00","0.0","0.0",,,"47","75"
"USC00028499","TEMPE ASU, AZ US","2017-04-05","0.00","0.0","0.0",,"86","48","84"
"USC00028499","TEMPE ASU, AZ US","2017-04-06","0.00","0.0","0.0",,"90","48","88"
"USC00028499","TEMPE ASU, AZ US","2017-04-07","0.00","0.0","0.0",,"90","51","86"
"USC00028499","TEMPE ASU, AZ US","2017-04-08","0.00","0.0","0.0",,"86","49","80"
"USC00028499","TEMPE ASU, AZ US","2017-04-09","0.00","0.0","0.0",,"81","52","79"
"USC00028499","TEMPE ASU, AZ US","2017-04-10","0.00","0.0","0.0",,"86","44","83"
"USC00028499","TEMPE ASU, AZ US","2017-04-11","0.00","0.0","0.0",,"90","46","88"
"USC00028499","TEMPE ASU, AZ US","2017-04-12","0.00","0.0","0.0",,"91","49","90"
"USC00028499","TEMPE ASU, AZ US","2017-04-13","0.00","0.0","0.0",,"92","54","90"
"USC00028499","TEMPE ASU, AZ US","2017-04-14","0.00","0.0","0.0",,"91","49","83"
"USC00028499","TEMPE ASU, AZ US","2017-04-15","0.00","0.0","0.0",,"88","49","87"
"USC00028499","TEMPE ASU, AZ US","2017-04-16","0.00","0.0","0.0",,"92","50","86"
"USC00028499","TEMPE ASU, AZ US","2017-04-17","0.00","0.0","0.0",,,"50",
"USC00028499","TEMPE ASU, AZ US","2017-04-18","0.00","0.0","0.0",,"94",,"90"
"USC00028499","TEMPE ASU, AZ US","2017-04-19","0.00","0.0","0.0",,"91","60","87"
"USC00028499","TEMPE ASU, AZ US","2017-04-20","0.00","0.0","0.0",,"91","50","91"
"USC00028499","TEMPE ASU, AZ US","2017-04-21","0.00","0.0","0.0",,"93","59","89"
"USC00028499","TEMPE ASU, AZ US","2017-04-22","0.00","0.0","0.0",,"94","54","94"
"USC00028499","TEMPE ASU, AZ US","2017-04-23","0.00","0.0","0.0",,"99","55","97"
"USC00028499","TEMPE ASU, AZ US","2017-04-24","0.00","0.0","0.0",,,"53","88"
"USC00028499","TEMPE ASU, AZ US","2017-04-25","0.00","0.0","0.0",,"93","61","86"
"USC00028499","TEMPE ASU, AZ US","2017-04-26","0.00","0.0","0.0",,"88","53","86"
"USC00028499","TEMPE ASU, AZ US","2017-04-27","0.00","0.0","0.0",,"88","56","87"
"USC00028499","TEMPE ASU, AZ US","2017-04-28","0.00","0.0","0.0",,,"61","82"
"USC00028499","TEMPE ASU, AZ US","2017-04-29","0.00","0.0","0.0",,,"50","75"
"USC00028499","TEMPE ASU, AZ US","2017-04-30","0.00","0.0","0.0",,"86","48","80"
"USC00028499","TEMPE ASU, AZ US","2017-05-01","0.00","0.0","0.0",,"92","48","91"
"USC00028499","TEMPE ASU, AZ US","2017-05-02","0.00","0.0","0.0",,"94","53","94"
"USC00028499","TEMPE ASU, AZ US","2017-05-03","0.00","0.0","0.0",,"99","57","97"
"USC00028499","TEMPE ASU, AZ US","2017-05-04","0.00","0.0","0.0",,"102","61","100"
"USC00028499","TEMPE ASU, AZ US","2017-05-05","0.00","0.0","0.0",,"105","63","103"
"USC00028499","TEMPE ASU, AZ US","2017-05-06","0.00","0.0","0.0",,,"65","86"
"USC00028499","TEMPE ASU, AZ US","2017-05-07","0.00","0.0","0.0",,,"57","71"
"USC00028499","TEMPE ASU, AZ US","2017-05-08","0.00","0.0","0.0",,"83","54","79"
"USC00028499","TEMPE ASU, AZ US","2017-05-09","0.04","0.0","0.0",,,"51","75"
"USC00028499","TEMPE ASU, AZ US","2017-05-10","0.00","0.0","0.0",,"79","53","76"
"USC00028499","TEMPE ASU, AZ US","2017-05-11","0.00","0.0","0.0",,"89","54","89"
"USC00028499","TEMPE ASU, AZ US","2017-05-12","0.00","0.0","0.0",,"96","59","96"
"USC00028499","TEMPE ASU, AZ US","2017-05-13","0.00","0.0","0.0",,"97","51","94"
"USC00028499","TEMPE ASU, AZ US","2017-05-14","0.00","0.0","0.0",,,"54","87"
"USC00028499","TEMPE ASU, AZ US","2017-05-15","0.00","0.0","0.0",,,"60","84"
"USC00028499","TEMPE ASU, AZ US","2017-05-16","0.00","0.0","0.0",,,"53","76"
"USC00028499","TEMPE ASU, AZ US","2017-05-17","0.00","0.0","0.0",,"85","51","84"
"USC00028499","TEMPE ASU, AZ US","2017-05-18","0.00","0.0","0.0",,"85","59","84"
"USC00028499","TEMPE ASU, AZ US","2017-05-19","0.00","0.0","0.0",,"86","56","79"
"USC00028499","TEMPE ASU, AZ US","2017-05-20","0.00","0.0","0.0",,"94","55","92"
"USC00028499","TEMPE ASU, AZ US","2017-05-21","0.00","0.0","0.0",,"98","57","96"
"USC00028499","TEMPE ASU, AZ US","2017-05-22","0.00","0.0","0.0",,"102","60","100"
"USC00028499","TEMPE ASU, AZ US","2017-05-23","0.00","0.0","0.0",,"102","65","102"
"USC00028499","TEMPE ASU, AZ US","2017-05-24","0.00","0.0","0.0",,"105","61","102"
"USC00028499","TEMPE ASU, AZ US","2017-05-25","0.00","0.0","0.0",,,"70","98"
"USC00028499","TEMPE ASU, AZ US","2017-05-26","0.00","0.0","0.0",,,"62","88"
"USC00028499","TEMPE ASU, AZ US","2017-05-27","0.00","0.0","0.0",,"95","59","94"
"USC00028499","TEMPE ASU, AZ US","2017-05-28","0.00","0.0","0.0",,"100","60","98"
"USC00028499","TEMPE ASU, AZ US","2017-05-29","0.00","0.0","0.0",,"102","62","100"
"USC00028499","TEMPE ASU, AZ US","2017-05-30","0.00","0.0","0.0",,,"63","97"
"USC00028499","TEMPE ASU, AZ US","2017-05-31","0.00","0.0","0.0",,"99","66","95"
"USC00028499","TEMPE ASU, AZ US","2017-06-01","0.00","0.0","0.0",,"96","69","96"
"USC00028499","TEMPE ASU, AZ US","2017-06-02","0.00","0.0","0.0",,"99","69","98"
"USC00028499","TEMPE ASU, AZ US","2017-06-03","0.00","0.0","0.0",,"105","65","104"
"USC00028499","TEMPE ASU, AZ US","2017-06-04","0.00","0.0","0.0",,"105","70","103"
"USC00028499","TEMPE ASU, AZ US","2017-06-05","0.00","0.0","0.0",,"105","71","103"
"USC00028499","TEMPE ASU, AZ US","2017-06-06","0.00","0.0","0.0",,"104","71","103"
"USC00028499","TEMPE ASU, AZ US","2017-06-07","0.00","0.0","0.0",,"105","70","102"
"USC00028499","TEMPE ASU, AZ US","2017-06-08","0.00","0.0","0.0",,"103","65","98"
"USC00028499","TEMPE ASU, AZ US","2017-06-09","0.00","0.0","0.0",,"104","66","90"
"USC00028499","TEMPE ASU, AZ US","2017-06-10","0.00","0.0","0.0",,"100","67","99"
"USC00028499","TEMPE ASU, AZ US","2017-06-11","0.00","0.0","0.0",,,"64","97"
"USC00028499","TEMPE ASU, AZ US","2017-06-12","0.00","0.0","0.0",,,"61","90"
"USC00028499","TEMPE ASU, AZ US","2017-06-13","0.00","0.0","0.0",,"96","56","87"
"USC00028499","TEMPE ASU, AZ US","2017-06-14","0.00","0.0","0.0",,"102","63","101"
"USC00028499","TEMPE ASU, AZ US","2017-06-15","0.00","0.0","0.0",,"108","61","100"
"USC00028499","TEMPE ASU, AZ US","2017-06-16","0.00","0.0","0.0",,"107","62","105"
"USC00028499","TEMPE ASU, AZ US","2017-06-17","0.00","0.0","0.0",,"107","65","106"
"USC00028499","TEMPE ASU, AZ US","2017-06-18","0.00","0.0","0.0",,"110","67","109"
"USC00028499","TEMPE ASU, AZ US","2017-06-19","0.00","0.0","0.0",,"114","71","114"
"USC00028499","TEMPE ASU, AZ US","2017-06-20","0.00","0.0","0.0",,"117","75","115"
"USC00028499","TEMPE ASU, AZ US","2017-06-21","0.00","0.0","0.0",,,"75","113"
"USC00028499","TEMPE ASU, AZ US","2017-06-22","0.00","0.0","0.0",,"114","75","109"
"USC00028499","TEMPE ASU, AZ US","2017-06-23","0.00","0.0","0.0",,,"79","107"
"USC00028499","TEMPE ASU, AZ US","2017-06-24","0.00","0.0","0.0",,"113","74","112"
"USC00028499","TEMPE ASU, AZ US","2017-06-25","0.00","0.0","0.0",,"112","82","105"
"USC00028499","TEMPE ASU, AZ US","2017-06-26","0.00","0.0","0.0",,"109","78","108"
"USC00028499","TEMPE ASU, AZ US","2017-06-27","0.00","0.0","0.0",,"110","72","80"
"USC00028499","TEMPE ASU, AZ US","2017-06-28","0.00","0.0","0.0",,"106","69","102"
"USC00028499","TEMPE ASU, AZ US","2017-06-29","0.00","0.0","0.0",,"105","67","103"
"USC00028499","TEMPE ASU, AZ US","2017-06-30","0.00","0.0","0.0",,"105","70","80"
"USC00028499","TEMPE ASU, AZ US","2017-07-01","0.00","0.0","0.0",,"108","68",
"USC00028499","TEMPE ASU, AZ US","2017-07-02","0.00","0.0","0.0",,,,"100"
"USC00028499","TEMPE ASU, AZ US","2017-07-03","0.00","0.0","0.0",,"104","77","103"
"USC00028499","TEMPE ASU, AZ US","2017-07-04","0.00","0.0","0.0",,"108","77","106"
"USC00028499","TEMPE ASU, AZ US","2017-07-05","0.00","0.0","0.0",,"109","69","108"
"USC00028499","TEMPE ASU, AZ US","2017-07-06","0.00","0.0","0.0",,"109","76","107"
"USC00028499","TEMPE ASU, AZ US","2017-07-07","0.00","0.0","0.0",,"114","78","108"
"USC00028499","TEMPE ASU, AZ US","2017-07-08","0.00","0.0","0.0",,"109","85","94"
"USC00028499","TEMPE ASU, AZ US","2017-07-09","0.00","0.0","0.0",,"106","82","95"
"USC00028499","TEMPE ASU, AZ US","2017-07-10","0.00","0.0","0.0",,"105","78","105"
"USC00028499","TEMPE ASU, AZ US","2017-07-11","0.00","0.0","0.0",,,"78","101"
"USC00028499","TEMPE ASU, AZ US","2017-07-12","0.00","0.0","0.0",,"105","76","104"
"USC00028499","TEMPE ASU, AZ US","2017-07-13","0.00","0.0","0.0",,"106","80","105"
"USC00028499","TEMPE ASU, AZ US","2017-07-14","0.00","0.0","0.0",,"106","79","104"
"USC00028499","TEMPE ASU, AZ US","2017-07-15","0.00","0.0","0.0",,"105","82","94"
"USC00028499","TEMPE ASU, AZ US","2017-07-16","0.00","0.0","0.0",,"102","79","100"
"USC00028499","TEMPE ASU, AZ US","2017-07-17","0.26","0.0","0.0",,"101","72","97"
"USC00028499","TEMPE ASU, AZ US","2017-07-18","0.04","0.0","0.0",,"101","75","90"
"USC00028499","TEMPE ASU, AZ US","2017-07-19","0.03","0.0","0.0",,"101","76","96"
"USC00028499","TEMPE ASU, AZ US","2017-07-20","0.00","0.0","0.0",,"104","79","101"
"USC00028499","TEMPE ASU, AZ US","2017-07-21","0.00","0.0","0.0",,"102","78","102"
"USC00028499","TEMPE ASU, AZ US","2017-07-22","0.00","0.0","0.0",,"103","78","90"
"USC00028499","TEMPE ASU, AZ US","2017-07-23","0.01","0.0","0.0",,"101","81","99"
"USC00028499","TEMPE ASU, AZ US","2017-07-24","1.06","0.0","0.0",,,"72","87"
"USC00028499","TEMPE ASU, AZ US","2017-07-25","0.00","0.0","0.0",,"101","78","97"
"USC00028499","TEMPE ASU, AZ US","2017-07-26","0.00","0.0","0.0",,"104","75","103"
"USC00028499","TEMPE ASU, AZ US","2017-07-27","0.00","0.0","0.0",,"108","82","104"
"USC00028499","TEMPE ASU, AZ US","2017-07-28","0.00","0.0","0.0",,,"80","96"
"USC00028499","TEMPE ASU, AZ US","2017-07-29","0.00","0.0","0.0",,"101","79","86"
"USC00028499","TEMPE ASU, AZ US","2017-07-30","0.00","0.0","0.0",,"98","77","96"
"USC00028499","TEMPE ASU, AZ US","2017-07-31","0.00","0.0","0.0",,"105","81","92"
"USC00028499","TEMPE ASU, AZ US","2017-08-01","0.00","0.0","0.0",,"101","83","96"
"USC00028499","TEMPE ASU, AZ US","2017-08-02","0.02","0.0","0.0",,"98","78","90"
"USC00028499","TEMPE ASU, AZ US","2017-08-03","0.00","0.0","0.0",,"102","80","95"
"USC00028499","TEMPE ASU, AZ US","2017-08-04","1.10","0.0","0.0",,"102","70","102"
"USC00028499","TEMPE ASU, AZ US","2017-08-05","0.00","0.0","0.0",,"103","78","91"
"USC00028499","TEMPE ASU, AZ US","2017-08-06","0.00","0.0","0.0",,"102","75","87"
"USC00028499","TEMPE ASU, AZ US","2017-08-07","0.00","0.0","0.0",,"105","72","103"
"USC00028499","TEMPE ASU, AZ US","2017-08-08","0.00","0.0","0.0",,"106","70","105"
"USC00028499","TEMPE ASU, AZ US","2017-08-09","0.00","0.0","0.0",,"109","73","107"
"USC00028499","TEMPE ASU, AZ US","2017-08-10","0.00","0.0","0.0",,,"78","102"
"USC00028499","TEMPE ASU, AZ US","2017-08-11","0.00","0.0","0.0",,"105","78","104"
"USC00028499","TEMPE ASU, AZ US","2017-08-12","0.12","0.0","0.0",,"105","78","100"
"USC00028499","TEMPE ASU, AZ US","2017-08-13","0.14","0.0","0.0",,"102","76","90"
"USC00028499","TEMPE ASU, AZ US","2017-08-14","0.13","0.0","0.0",,"101","77","100"
"USC00028499","TEMPE ASU, AZ US","2017-08-15","0.00","0.0","0.0",,"101","67","99"
"USC00028499","TEMPE ASU, AZ US","2017-08-16","0.00","0.0","0.0",,"100","67","100"
"USC00028499","TEMPE ASU, AZ US","2017-08-17","0.00","0.0","0.0",,"102","65","101"
"USC00028499","TEMPE ASU, AZ US","2017-08-18","0.00","0.0","0.0",,"104","65","102"
"USC00028499","TEMPE ASU, AZ US","2017-08-19","0.00","0.0","0.0",,"103","67","96"
"USC00028499","TEMPE ASU, AZ US","2017-08-20","0.00","0.0","0.0",,"101","69","100"
"USC00028499","TEMPE ASU, AZ US","2017-08-21","0.00","0.0","0.0",,"102","75","100"
"USC00028499","TEMPE ASU, AZ US","2017-08-22","0.00","0.0","0.0",,"107","73","105"
"USC00028499","TEMPE ASU, AZ US","2017-08-23","0.00","0.0","0.0",,"106","75","100"
"USC00028499","TEMPE ASU, AZ US","2017-08-24","0.43","0.0","0.0",,"102","72","101"
"USC00028499","TEMPE ASU, AZ US","2017-08-25","0.00","0.0","0.0",,"106","76","96"
"USC00028499","TEMPE ASU, AZ US","2017-08-26","0.00","0.0","0.0",,"109","75","89"
"USC00028499","TEMPE ASU, AZ US","2017-08-27","0.00","0.0","0.0",,"110","79","106"
"USC00028499","TEMPE ASU, AZ US","2017-08-28","0.00","0.0","0.0",,"108","80","107"
"USC00028499","TEMPE ASU, AZ US","2017-08-29","0.00","0.0","0.0",,"108","76","104"
"USC00028499","TEMPE ASU, AZ US","2017-08-30","0.00","0.0","0.0",,"106","77","100"
"USC00028499","TEMPE ASU, AZ US","2017-08-31","0.00","0.0","0.0",,"106","73","102"
"USC00028499","TEMPE ASU, AZ US","2017-09-01","0.00","0.0","0.0",,"108","73","107"
"USC00028499","TEMPE ASU, AZ US","2017-09-02","0.00","0.0","0.0",,,"77","97"
"USC00028499","TEMPE ASU, AZ US","2017-09-03","0.00","0.0","0.0",,"102","77","99"
"USC00028499","TEMPE ASU, AZ US","2017-09-04","0.00","0.0","0.0",,"102","78","102"
"USC00028499","TEMPE ASU, AZ US","2017-09-05","0.00","0.0","0.0",,"105","75","100"
"USC00028499","TEMPE ASU, AZ US","2017-09-06","0.00","0.0","0.0",,"106","77","100"
"USC00028499","TEMPE ASU, AZ US","2017-09-07","0.00","0.0","0.0",,"103","74","97"
"USC00028499","TEMPE ASU, AZ US","2017-09-08","0.01","0.0","0.0",,"99","75","94"
"USC00028499","TEMPE ASU, AZ US","2017-09-09","0.00","0.0","0.0",,"97","74","92"
"USC00028499","TEMPE ASU, AZ US","2017-09-10","0.00","0.0","0.0",,"104","77","102"
"USC00028499","TEMPE ASU, AZ US","2017-09-11","0.00","0.0","0.0",,"107","75","105"
"USC00028499","TEMPE ASU, AZ US","2017-09-12","0.00","0.0","0.0",,"109","75","102"
"USC00028499","TEMPE ASU, AZ US","2017-09-13","0.00","0.0","0.0",,"106","74","104"
"USC00028499","TEMPE ASU, AZ US","2017-09-14","0.00","0.0","0.0",,"104","73","98"
"USC00028499","TEMPE ASU, AZ US","2017-09-15","0.00","0.0","0.0",,,"70","94"
"USC00028499","TEMPE ASU, AZ US","2017-09-16","0.00","0.0","0.0",,"97","61","95"
"USC00028499","TEMPE ASU, AZ US","2017-09-17","0.00","0.0","0.0",,"97","67","94"
"USC00028499","TEMPE ASU, AZ US","2017-09-18","0.00","0.0","0.0",,"98","60","96"
"USC00028499","TEMPE ASU, AZ US","2017-09-19","0.00","0.0","0.0",,"98","59","93"
"USC00028499","TEMPE ASU, AZ US","2017-09-20","0.00","0.0","0.0",,"99","61","97"
"USC00028499","TEMPE ASU, AZ US","2017-09-21","0.00","0.0","0.0",,"97","60","95"
"USC00028499","TEMPE ASU, AZ US","2017-09-22","0.00","0.0","0.0",,"95","59","85"
"USC00028499","TEMPE ASU, AZ US","2017-09-23","0.00","0.0","0.0",,"86","53","82"
"USC00028499","TEMPE ASU, AZ US","2017-09-24","0.00","0.0","0.0",,"86","53","82"
"USC00028499","TEMPE ASU, AZ US","2017-09-25","0.00","0.0","0.0",,"90","48","88"
"USC00028499","TEMPE ASU, AZ US","2017-09-26","0.00","0.0","0.0",,"88","52","82"
"USC00028499","TEMPE ASU, AZ US","2017-09-27","0.00","0.0","0.0",,"90","58","89"
"USC00028499","TEMPE ASU, AZ US","2017-09-28","0.00","0.0","0.0",,"99","55","92"
"USC00028499","TEMPE ASU, AZ US","2017-09-29","0.00","0.0","0.0",,"95","60","95"
"USC00028499","TEMPE ASU, AZ US","2017-09-30","0.00","0.0","0.0",,"96","77","92"
"USC00028499","TEMPE ASU, AZ US","2017-10-01","0.00","0.0","0.0",,"97","56","94"
"USC00028499","TEMPE ASU, AZ US","2017-10-02","0.00","0.0","0.0",,,"58","89"
"USC00028499","TEMPE ASU, AZ US","2017-10-03","0.00","0.0","0.0",,"95","57","91"
"USC00028499","TEMPE ASU, AZ US","2017-10-04","0.00","0.0","0.0",,"98","59","96"
"USC00028499","TEMPE ASU, AZ US","2017-10-05","0.00","0.0","0.0",,"98","59","95"
"USC00028499","TEMPE ASU, AZ US","2017-10-06","0.00","0.0","0.0",,"97","57","94"
"USC00028499","TEMPE ASU, AZ US","2017-10-07","0.00","0.0","0.0",,"95","54","91"
"USC00028499","TEMPE ASU, AZ US","2017-10-08","0.00","0.0","0.0",,"94","52","92"
"USC00028499","TEMPE ASU, AZ US","2017-10-09","0.00","0.0","0.0",,,"55","87"
"USC00028499","TEMPE ASU, AZ US","2017-10-10","0.00","0.0","0.0",,"92","59","86"
"USC00028499","TEMPE ASU, AZ US","2017-10-11","0.00","0.0","0.0",,"97","59","88"
"USC00028499","TEMPE ASU, AZ US","2017-10-12","0.00","0.0","0.0",,"98","62","79"
"USC00028499","TEMPE ASU, AZ US","2017-10-13","0.00","0.0","0.0",,"96","55","91"
"USC00028499","TEMPE ASU, AZ US","2017-10-14","0.00","0.0","0.0",,"94","54","91"
"USC00028499","TEMPE ASU, AZ US","2017-10-15","0.00","0.0","0.0",,"98","69","87"
"USC00028499","TEMPE ASU, AZ US","2017-10-16","0.00","0.0","0.0",,"98","58","94"
"USC00028499","TEMPE ASU, AZ US","2017-10-17","0.00","0.0","0.0",,"98","61","84"
"USC00028499","TEMPE ASU, AZ US","2017-10-18","0.00","0.0","0.0",,"97","60","92"
"USC00028499","TEMPE ASU, AZ US","2017-10-19","0.00","0.0","0.0",,"95",,
"USC00028499","TEMPE ASU, AZ US","2017-10-20","0.00","0.0","0.0",,,"56","83"
"USC00028499","TEMPE ASU, AZ US","2017-10-21","0.00","0.0","0.0",,"85","55","74"
"USC00028499","TEMPE ASU, AZ US","2017-10-22","0.00","0.0","0.0",,"92","52","88"
"USC00028499","TEMPE ASU, AZ US","2017-10-23","0.00","0.0","0.0",,"95","51","92"
"USC00028499","TEMPE ASU, AZ US","2017-10-24","0.00","0.0","0.0",,"100","59","93"
"USC00028499","TEMPE ASU, AZ US","2017-10-25","0.00","0.0","0.0",,"99","57","91"
"USC00028499","TEMPE ASU, AZ US","2017-10-26","0.00","0.0","0.0",,"92","58","78"
"USC00028499","TEMPE ASU, AZ US","2017-10-27","0.00","0.0","0.0",,"93","51","84"
"USC00028499","TEMPE ASU, AZ US","2017-10-28","0.00","0.0","0.0",,"93","51","76"
"USC00028499","TEMPE ASU, AZ US","2017-10-29","0.00","0.0","0.0",,"92","50","87"
"USC00028499","TEMPE ASU, AZ US","2017-10-30","0.00","0.0","0.0",,,"50","82"
"USC00028499","TEMPE ASU, AZ US","2017-10-31","0.00","0.0","0.0",,"83","52","75"
"USC00028499","TEMPE ASU, AZ US","2017-11-01","0.00","0.0","0.0",,"86","54","81"
"USC00028499","TEMPE ASU, AZ US","2017-11-02","0.00","0.0","0.0",,"83","55","78"
"USC00028499","TEMPE ASU, AZ US","2017-11-03","0.00","0.0","0.0",,"83","52","77"
"USC00028499","TEMPE ASU, AZ US","2017-11-04","0.05","0.0","0.0",,"83","59","80"
"USC00028499","TEMPE ASU, AZ US","2017-11-05","0.00","0.0","0.0",,"83","54","72"
"USC00028499","TEMPE ASU, AZ US","2017-11-06","0.00","0.0","0.0",,"84","51","76"
"USC00028499","TEMPE ASU, AZ US","2017-11-07","0.00","0.0","0.0",,"83","56","71"
"USC00028499","TEMPE ASU, AZ US","2017-11-08","0.00","0.0","0.0",,"84","56","77"
"USC00028499","TEMPE ASU, AZ US","2017-11-09","0.00","0.0","0.0",,"86","55","79"
"USC00028499","TEMPE ASU, AZ US","2017-11-10","0.00","0.0","0.0",,"86","50","76"
"USC00028499","TEMPE ASU, AZ US","2017-11-11","0.00","0.0","0.0",,"86","46","76"
"USC00028499","TEMPE ASU, AZ US","2017-11-12","0.00","0.0","0.0",,"87","48","80"
"USC00028499","TEMPE ASU, AZ US","2017-11-13","0.00","0.0","0.0",,"88","55","78"
"USC00028499","TEMPE ASU, AZ US","2017-11-14","0.00","0.0","0.0",,"82","49","72"
"USC00028499","TEMPE ASU, AZ US","2017-11-15","0.00","0.0","0.0",,"86","50","72"
"USC00028499","TEMPE ASU, AZ US","2017-11-16","0.00","0.0","0.0",,"86","48","75"
"USC00028499","TEMPE ASU, AZ US","2017-11-17","0.00","0.0","0.0",,"81","48","71"
"USC00028499","TEMPE ASU, AZ US","2017-11-18","0.00","0.0","0.0",,"80","48","65"
"USC00028499","TEMPE ASU, AZ US","2017-11-19","0.00","0.0","0.0",,"85","46","82"
"USC00028499","TEMPE ASU, AZ US","2017-11-20","0.00","0.0","0.0",,"84","43","71"
"USC00028499","TEMPE ASU, AZ US","2017-11-21","0.00","0.0","0.0",,"84","46","80"
"USC00028499","TEMPE ASU, AZ US","2017-11-22","0.00","0.0","0.0",,"91","47","82"
